run_id,n_assets,instance,penalty_label,qaoa_seed,feasible_set_size,final_P_F,final_D_cond,initial_P_F,initial_D_cond,point_mass_D_cond
N16_i20_Amargin_s44,16,20,Amargin,44,560,0.45917194383218884,0.07035220680269191,0.10201485588913783,0.0409287388778955,0.9982142857142857
N16_i20_Amargin_s45,16,20,Amargin,45,560,0.019285460469291138,0.18955040855150146,0.06201283211066766,0.40193033519538446,0.9982142857142857
N16_i20_Amargin_s46,16,20,Amargin,46,560,0.39264150243252516,0.10320160530621772,0.014270903318513106,0.5076873655947234,0.9982142857142857
N16_i21_1.1xAcrit_s42,16,21,1.1xAcrit,42,560,0.249810033616086,0.27023403045262484,0.16320380525775136,0.5907323660493431,0.9982142857142857
N16_i21_1.1xAcrit_s43,16,21,1.1xAcrit,43,560,0.262724862084724,0.23395656822039967,0.024496340146470175,0.3925598696036565,0.9982142857142857
N16_i21_1.1xAcrit_s44,16,21,1.1xAcrit,44,560,0.2570114944257398,0.362357395945882,0.09817982485401444,0.16000408862731996,0.9982142857142857
N16_i21_1.1xAcrit_s45,16,21,1.1xAcrit,45,560,0.21629764043481714,0.5070039193771971,0.10326051197777275,0.5470993819034712,0.9982142857142857
N16_i21_1.1xAcrit_s46,16,21,1.1xAcrit,46,560,0.3098176651599971,0.8307225555614407,0.11478362289471988,0.4750276481390683,0.9982142857142857
N16_i21_10xAcrit_s42,16,21,10xAcrit,42,560,0.6286569759831764,0.040815483575497975,0.025242575646188925,0.4291284063923898,0.9982142857142857
N16_i21_10xAcrit_s43,16,21,10xAcrit,43,560,0.00010020707637628523,0.3712549431739931,0.22130003909114748,0.05324988601767032,0.9982142857142857
N16_i21_10xAcrit_s44,16,21,10xAcrit,44,560,0.45794365578331053,0.03465394476957132,0.10175311185594182,0.03548284467556935,0.9982142857142857
N16_i21_10xAcrit_s45,16,21,10xAcrit,45,560,0.04199527969444716,0.2633123170193493,0.06346679210255957,0.48549495947493115,0.9982142857142857
N16_i21_10xAcrit_s46,16,21,10xAcrit,46,560,0.3723577280761674,0.10579090512467335,0.014821769156043274,0.45506571748145447,0.9982142857142857
N16_i21_2xAcrit_s42,16,21,2xAcrit,42,560,0.30115883398684673,0.1586488630535176,0.14341181666060265,0.5244315774794259,0.9982142857142857
N16_i21_2xAcrit_s43,16,21,2xAcrit,43,560,0.26244070043026113,0.5715829137822555,0.08556915247390862,0.25873275175593097,0.9982142857142857
N16_i21_2xAcrit_s44,16,21,2xAcrit,44,560,0.33128189110720996,0.23024985076565274,0.1006237961773877,0.11891370191265316,0.9982142857142857
N16_i21_2xAcrit_s45,16,21,2xAcrit,45,560,0.1391150323316026,0.5423666696148726,0.11906889025669898,0.44339774711202695,0.9982142857142857
N16_i21_2xAcrit_s46,16,21,2xAcrit,46,560,0.2986834049158915,0.68423212105558,0.123054149271411,0.36101674480326384,0.9982142857142857
N16_i21_5xAcrit_s42,16,21,5xAcrit,42,560,0.2941731178725604,0.07750612002219132,0.12033233787497011,0.40823594316059214,0.9982142857142857
N16_i21_5xAcrit_s43,16,21,5xAcrit,43,560,0.0009676152661555193,0.24443048913714724,0.19735043951368425,0.11263111693079375,0.9982142857142857
N16_i21_5xAcrit_s44,16,21,5xAcrit,44,560,0.4624209798348602,0.10712696918043929,0.10188169723551255,0.06343623076627786,0.9982142857142857
N16_i21_5xAcrit_s45,16,21,5xAcrit,45,560,0.031210934319915395,0.3133675041143219,0.09506585439385162,0.4662614624753723,0.9982142857142857
N16_i21_5xAcrit_s46,16,21,5xAcrit,46,560,0.3694950418139342,0.22831844999100454,0.03637010387706141,0.3815673414403524,0.9982142857142857
N16_i21_Aheur_s42,16,21,Aheur,42,560,0.379064321401529,0.0009682085412993868,0.03237475998321315,0.03563908506632846,0.9982142857142857
N16_i21_Aheur_s43,16,21,Aheur,43,560,0.0005670720832995357,0.004985518210284586,0.20530797899118625,0.0017860612798660433,0.9982142857142857
N16_i21_Aheur_s44,16,21,Aheur,44,560,0.22942778872675262,0.0005574667778916058,0.10086865545599721,0.001654412506031459,0.9982142857142857
N16_i21_Aheur_s45,16,21,Aheur,45,560,0.11908831997425295,0.0025300774101460538,0.007234691292978823,0.06695301080321436,0.9982142857142857
N16_i21_Aheur_s46,16,21,Aheur,46,560,0.28096250945236534,0.0014822357542787744,0.03480277221387951,0.002227408102204043,0.9982142857142857
N16_i21_Amargin_s42,16,21,Amargin,42,560,0.28557735309004784,0.08387769704909775,0.13463015748129692,0.41183697553052595,0.9982142857142857
N16_i21_Amargin_s43,16,21,Amargin,43,560,0.000971517220918372,0.20662197530641763,0.1907895033218665,0.12258356695885257,0.9982142857142857
N16_i21_Amargin_s44,16,21,Amargin,44,560,0.45575707481475547,0.11499994569885633,0.10185894498135895,0.06767475872586075,0.9982142857142857
N16_i21_Amargin_s45,16,21,Amargin,45,560,0.040338461287547034,0.27411950651674233,0.09932924552731492,0.45599744855947216,0.9982142857142857
N16_i21_Amargin_s46,16,21,Amargin,46,560,0.31964936379517894,0.2845316889035823,0.04257849228110899,0.3669159947408969,0.9982142857142857
N16_i22_1.1xAcrit_s42,16,22,1.1xAcrit,42,560,0.20500270174488833,0.33344815552673823,0.17256731983962226,0.646295098161928,0.9982142857142857
N16_i22_1.1xAcrit_s43,16,22,1.1xAcrit,43,560,0.16082954093386093,0.46957364764640835,0.007738563170960333,0.4081508048512117,0.9982142857142857
N16_i22_1.1xAcrit_s44,16,22,1.1xAcrit,44,560,0.22432251029295003,0.45836795993651125,0.0942363747235504,0.16932622104944622,0.9982142857142857
N16_i22_1.1xAcrit_s45,16,22,1.1xAcrit,45,560,0.24180599820078896,0.4853320780895353,0.08173899019238462,0.5565190101399169,0.9982142857142857
N16_i22_1.1xAcrit_s46,16,22,1.1xAcrit,46,560,0.1048609705669108,0.5760257019223968,0.0675886905655716,0.4839076876713778,0.9982142857142857
N16_i22_10xAcrit_s42,16,22,10xAcrit,42,560,0.3743003443523776,0.04033282556950124,0.10542048210845678,0.39259306305277236,0.9982142857142857
N16_i22_10xAcrit_s43,16,22,10xAcrit,43,560,0.0006345782607439787,0.20532450287318504,0.20773894790909253,0.07214894597394922,0.9982142857142857
N16_i22_10xAcrit_s44,16,22,10xAcrit,44,560,0.4783788211643696,0.0952174423738586,0.1016835766058648,0.051931001653296095,0.9982142857142857
N16_i22_10xAcrit_s45,16,22,10xAcrit,45,560,0.017579704236936777,0.381660022074689,0.08289922437734276,0.4605862519839251,0.9982142857142857
N16_i22_10xAcrit_s46,16,22,10xAcrit,46,560,0.35820228574448265,0.15620865038757953,0.028046940507692852,0.4344636823271734,0.9982142857142857
N16_i22_2xAcrit_s42,16,22,2xAcrit,42,560,0.2969034582347376,0.18608906847076132,0.17249624389734208,0.6250017587385717,0.9982142857142857
N16_i22_2xAcrit_s43,16,22,2xAcrit,43,560,0.258478040486807,0.20067306410704994,0.03261229430427193,0.28494626789767974,0.9982142857142857
N16_i22_2xAcrit_s44,16,22,2xAcrit,44,560,0.27241045763730654,0.33419112351611896,0.09764053306571441,0.13846290204906653,0.9982142857142857
N16_i22_2xAcrit_s45,16,22,2xAcrit,45,560,0.20726320266062714,0.5493039383650902,0.09874230101007697,0.48541594330740595,0.9982142857142857
N16_i22_2xAcrit_s46,16,22,2xAcrit,46,560,0.09662632628896972,0.2635663576019587,0.11700184824803728,0.381354286971359,0.9982142857142857
N16_i22_5xAcrit_s42,16,22,5xAcrit,42,560,0.30051285402441863,0.1034416145478714,0.1262427212649584,0.5825992985781829,0.9982142857142857
N16_i22_5xAcrit_s43,16,22,5xAcrit,43,560,0.1804317469432135,0.28973223521573044,0.14061804114317056,0.1389712805432102,0.9982142857142857
N16_i22_5xAcrit_s44,16,22,5xAcrit,44,560,0.4150849640573142,0.17093685086470156,0.10098980579641648,0.08551649487485276,0.9982142857142857
N16_i22_5xAcrit_s45,16,22,5xAcrit,45,560,0.07031465091222344,0.25464991179638596,0.1142680261972373,0.4091307402835056,0.9982142857142857
N16_i22_5xAcrit_s46,16,22,5xAcrit,46,560,0.3502460252639139,0.3620672691563506,0.08995296415741905,0.3204094675366212,0.9982142857142857
N16_i22_Aheur_s42,16,22,Aheur,42,560,0.37686260032933205,0.0008648385830153604,0.03188110738483374,0.03688634345228933,0.9982142857142857
N16_i22_Aheur_s43,16,22,Aheur,43,560,0.0005661653254946941,0.005591809294839109,0.20551738972426392,0.001697827051986442,0.9982142857142857
N16_i22_Aheur_s44,16,22,Aheur,44,560,0.2293957349320408,0.000633073624979962,0.10086916717409622,0.0016147705996065092,0.9982142857142857
N16_i22_Aheur_s45,16,22,Aheur,45,560,0.11690069206815679,0.002315306189720673,0.007351762594225875,0.0636448270177106,0.9982142857142857
N16_i22_Aheur_s46,16,22,Aheur,46,560,0.28224039467750117,0.001470962964039191,0.03484144847243442,0.002562684720195443,0.9982142857142857
N16_i22_Amargin_s42,16,22,Amargin,42,560,0.29404857478220947,0.07130902855062615,0.13239768193511736,0.41719011014747276,0.9982142857142857
N16_i22_Amargin_s43,16,22,Amargin,43,560,0.0012649650656868516,0.18776817465611947,0.19889071519719437,0.08296705605786685,0.9982142857142857
N16_i22_Amargin_s44,16,22,Amargin,44,560,0.4676754548563622,0.10773223342976693,0.10163155008922331,0.05795406530432259,0.9982142857142857
N16_i22_Amargin_s45,16,22,Amargin,45,560,0.03359341833038343,0.318203004759419,0.08894226619690926,0.44331776891559893,0.9982142857142857
N16_i22_Amargin_s46,16,22,Amargin,46,560,0.3737420683610253,0.189394305383649,0.036973705540049195,0.40222811897187427,0.9982142857142857
N16_i23_1.1xAcrit_s42,16,23,1.1xAcrit,42,560,0.267036026736605,0.18410329625711536,0.14326642135199563,0.5036597450891184,0.9982142857142857
N16_i23_1.1xAcrit_s43,16,23,1.1xAcrit,43,560,0.18160996375104332,0.44156042850617216,0.1066205576644279,0.2378473944501867,0.9982142857142857
N16_i23_1.1xAcrit_s44,16,23,1.1xAcrit,44,560,0.26346324124824605,0.26141259981355935,0.10151376184512628,0.10188176855714459,0.9982142857142857
N16_i23_1.1xAcrit_s45,16,23,1.1xAcrit,45,560,0.20000229384484847,0.7676397380175346,0.12044731996775226,0.3867980132245644,0.9982142857142857
N16_i23_1.1xAcrit_s46,16,23,1.1xAcrit,46,560,0.2638187686948186,0.6951384992528713,0.11129894694022369,0.34395790414717453,0.9982142857142857
N16_i23_10xAcrit_s42,16,23,10xAcrit,42,560,0.5045675556175411,0.02815070370619295,0.010692144258647396,0.46736005032841843,0.9982142857142857
N16_i23_10xAcrit_s43,16,23,10xAcrit,43,560,0.0005982669412105679,0.09704582285213953,0.2173272677755449,0.028657457878170235,0.9982142857142857
N16_i23_10xAcrit_s44,16,23,10xAcrit,44,560,0.4623773506609723,0.02122974597388231,0.10172611169400625,0.019152885335333047,0.9982142857142857
N16_i23_10xAcrit_s45,16,23,10xAcrit,45,560,0.032781972742668586,0.1997991543111801,0.032914997967964155,0.4217730680109347,0.9982142857142857
N16_i23_10xAcrit_s46,16,23,10xAcrit,46,560,0.3328619759704452,0.08043826629377304,0.025165897899569245,0.12046212111388042,0.9982142857142857
N16_i23_2xAcrit_s42,16,23,2xAcrit,42,560,0.3312381432915572,0.11547513738116215,0.16258268666842923,0.4199407987774445,0.9982142857142857
N16_i23_2xAcrit_s43,16,23,2xAcrit,43,560,0.00937466075993143,0.1369322534908372,0.17485831562953535,0.15032212419444846,0.9982142857142857
N16_i23_2xAcrit_s44,16,23,2xAcrit,44,560,0.3648800332448445,0.1583096726597599,0.10236415144754574,0.07121372531577173,0.9982142857142857
N16_i23_2xAcrit_s45,16,23,2xAcrit,45,560,0.08217438654651232,0.20994239497362005,0.1133819170327115,0.37848826718114165,0.9982142857142857
N16_i23_2xAcrit_s46,16,23,2xAcrit,46,560,0.33785777710727416,0.31964964799347584,0.057346583206253854,0.34676404590024457,0.9982142857142857
N16_i23_5xAcrit_s42,16,23,5xAcrit,42,560,0.625246855604928,0.04549128072703951,0.030012934067343622,0.41510328477218295,0.9982142857142857
N16_i23_5xAcrit_s43,16,23,5xAcrit,43,560,0.0009392503054073131,0.11850580623849333,0.21820321361883543,0.061391647189319,0.9982142857142857
N16_i23_5xAcrit_s44,16,23,5xAcrit,44,560,0.41502604677225463,0.07161697015640411,0.10218799641006626,0.03532219078019609,0.9982142857142857
N16_i23_5xAcrit_s45,16,23,5xAcrit,45,560,0.04858390255185441,0.23259946145369792,0.06611035454909597,0.49743482595154187,0.9982142857142857
N16_i23_5xAcrit_s46,16,23,5xAcrit,46,560,0.3992117516172584,0.11339028413187247,0.015874130031052758,0.4376695994139085,0.9982142857142857
N16_i23_Aheur_s42,16,23,Aheur,42,560,0.37763145921053365,0.0010842896738096604,0.03148611117649125,0.04783524883902729,0.9982142857142857
N16_i23_Aheur_s43,16,23,Aheur,43,560,0.000527391891807838,0.004144369085625805,0.20541174805839546,0.002327942255404316,0.9982142857142857
N16_i23_Aheur_s44,16,23,Aheur,44,560,0.22835159543319605,0.0007755322168997526,0.10091492836363614,0.0019264886665845886,0.9982142857142857
N16_i23_Aheur_s45,16,23,Aheur,45,560,0.11713767320907209,0.0019040767903277687,0.007387759555058437,0.08450867875022247,0.9982142857142857
N16_i23_Aheur_s46,16,23,Aheur,46,560,0.28377242235001177,0.001922701109708976,0.03498283983935835,0.0023271001260350265,0.9982142857142857
N16_i23_Amargin_s42,16,23,Amargin,42,560,0.2878336466383189,0.06987265216358966,0.08425623090715817,0.4029246728333885,0.9982142857142857
N16_i23_Amargin_s43,16,23,Amargin,43,560,0.0011788160365995282,0.12237928367873994,0.20739256200613454,0.09660487894553575,0.9982142857142857
N16_i23_Amargin_s44,16,23,Amargin,44,560,0.4403665216814261,0.10623356520683763,0.10240369103848934,0.05040234022458658,0.9982142857142857
N16_i23_Amargin_s45,16,23,Amargin,45,560,0.02860722582136077,0.24979666708759052,0.08985014240715827,0.45762186385806414,0.9982142857142857
N16_i23_Amargin_s46,16,23,Amargin,46,560,0.3746189408120699,0.22311582375187977,0.02576811751377761,0.4199705652822874,0.9982142857142857
N16_i24_1.1xAcrit_s42,16,24,1.1xAcrit,42,560,0.20671487595245708,0.17048871148979966,0.15166353208617522,0.47980279369018364,0.9982142857142857
N16_i24_1.1xAcrit_s43,16,24,1.1xAcrit,43,560,0.18078538816098444,0.4421677821721249,0.13717887637176318,0.24380437576716069,0.9982142857142857
N16_i24_1.1xAcrit_s44,16,24,1.1xAcrit,44,560,0.24325346337900555,0.25809579769889934,0.10219448005227605,0.0876361936354545,0.9982142857142857
N16_i24_1.1xAcrit_s45,16,24,1.1xAcrit,45,560,0.22794511987262922,0.6529576238597212,0.11874035887194623,0.3685504063160715,0.9982142857142857
N16_i24_1.1xAcrit_s46,16,24,1.1xAcrit,46,560,0.13783716464723028,0.6852992089465313,0.091935229426781,0.37364220288301137,0.9982142857142857
N16_i24_10xAcrit_s42,16,24,10xAcrit,42,560,0.3158402827975806,0.02886561390442399,0.009907837822675347,0.41386062636040144,0.9982142857142857
N16_i24_10xAcrit_s43,16,24,10xAcrit,43,560,0.0005347905525923125,0.07944702423468677,0.21491845659329556,0.024925590033801633,0.9982142857142857
N16_i24_10xAcrit_s44,16,24,10xAcrit,44,560,0.4556049896054901,0.017702350705308612,0.10169613725156523,0.015896553356726607,0.9982142857142857
N16_i24_10xAcrit_s45,16,24,10xAcrit,45,560,0.028034710222527792,0.18406224595180748,0.025175387035233143,0.41119725421810627,0.9982142857142857
N16_i24_10xAcrit_s46,16,24,10xAcrit,46,560,0.3294526061217766,0.058559070906928516,0.028833184249378974,0.07068060663646406,0.9982142857142857
N16_i24_2xAcrit_s42,16,24,2xAcrit,42,560,0.36096820048987865,0.059130774340336284,0.14109066326091124,0.3702888005528667,0.9982142857142857
N16_i24_2xAcrit_s43,16,24,2xAcrit,43,560,0.005356494390980515,0.14928063373409234,0.19242666084028315,0.14601071306367913,0.9982142857142857
N16_i24_2xAcrit_s44,16,24,2xAcrit,44,560,0.38190990657312796,0.1491773652706146,0.10266817201045342,0.060315593163182545,0.9982142857142857
N16_i24_2xAcrit_s45,16,24,2xAcrit,45,560,0.07801285425784954,0.20793187118663098,0.10351219481344742,0.4052889522631912,0.9982142857142857
N16_i24_2xAcrit_s46,16,24,2xAcrit,46,560,0.3114515933266375,0.379081489956024,0.0408061802510602,0.3932753780254267,0.9982142857142857
N16_i24_5xAcrit_s42,16,24,5xAcrit,42,560,0.5966842210036702,0.03172912186059361,0.022436169665979833,0.4146933054292885,0.9982142857142857
N16_i24_5xAcrit_s43,16,24,5xAcrit,43,560,0.0010679665883799316,0.12230670838899026,0.21801817265804857,0.05544849477196139,0.9982142857142857
N16_i24_5xAcrit_s44,16,24,5xAcrit,44,560,0.432088483707048,0.0485008582543543,0.10220944561297074,0.029480768198866532,0.9982142857142857
N16_i24_5xAcrit_s45,16,24,5xAcrit,45,560,0.05201502878048814,0.21018402553732332,0.0530391148123357,0.5085974238981785,0.9982142857142857
N16_i24_5xAcrit_s46,16,24,5xAcrit,46,560,0.3753982564958278,0.09674014254788706,0.01764360680272148,0.32267958452093537,0.9982142857142857
N16_i24_Aheur_s42,16,24,Aheur,42,560,0.38081624370533973,0.0009680870393629715,0.03214824731912813,0.044108246085358634,0.9982142857142857
N16_i24_Aheur_s43,16,24,Aheur,43,560,0.0005276615592606504,0.007682200310794783,0.205124442523811,0.002108763969977879,0.9982142857142857
N16_i24_Aheur_s44,16,24,Aheur,44,560,0.22836529952473938,0.000833993385481411,0.10091527774056885,0.00173952876228024,0.9982142857142857
N16_i24_Aheur_s45,16,24,Aheur,45,560,0.12072020505729597,0.002595461959931233,0.007202460605185479,0.0752786108029343,0.9982142857142857
N16_i24_Aheur_s46,16,24,Aheur,46,560,0.28237843100214377,0.0017781434228693904,0.034945976785820676,0.003162015331619157,0.9982142857142857
N16_i24_Amargin_s42,16,24,Amargin,42,560,0.45850234385579824,0.05163493527736269,0.034944295984189466,0.39329779286810684,0.9982142857142857
N16_i24_Amargin_s43,16,24,Amargin,43,560,0.0022850681319823707,0.11401528335205058,0.21634223862201907,0.07404550889450184,0.9982142857142857
N16_i24_Amargin_s44,16,24,Amargin,44,560,0.44871297557256185,0.08369987336689311,0.10240017362229992,0.036567719373467214,0.9982142857142857
N16_i24_Amargin_s45,16,24,Amargin,45,560,0.05050860624305642,0.18896443125385443,0.06717913705915635,0.5132255623647596,0.9982142857142857
N16_i24_Amargin_s46,16,24,Amargin,46,560,0.38560091619729064,0.15547573917223523,0.016797805377585462,0.43127621383039544,0.9982142857142857
N16_i25_1.1xAcrit_s42,16,25,1.1xAcrit,42,560,0.21976606368116336,0.2269940208560841,0.14095587884086314,0.46707201684253985,0.9982142857142857
N16_i25_1.1xAcrit_s43,16,25,1.1xAcrit,43,560,0.16834832642598485,0.43365760652283936,0.0939414252025017,0.31112482551556375,0.9982142857142857
N16_i25_1.1xAcrit_s44,16,25,1.1xAcrit,44,560,0.2535369615534364,0.2917957254395923,0.10201654623961076,0.11738802871910958,0.9982142857142857
N16_i25_1.1xAcrit_s45,16,25,1.1xAcrit,45,560,0.2205970246018737,0.7932668680099277,0.12530805387615374,0.425216488941972,0.9982142857142857
N16_i25_1.1xAcrit_s46,16,25,1.1xAcrit,46,560,0.23095843442730923,0.8437807902589262,0.1146313352182915,0.3878650595635199,0.9982142857142857
N16_i25_10xAcrit_s42,16,25,10xAcrit,42,560,0.5531458894256502,0.028572283307608762,0.01270410136070943,0.43885050154044836,0.9982142857142857
N16_i25_10xAcrit_s43,16,25,10xAcrit,43,560,0.0006197035042987409,0.10625415185140288,0.21580522687872872,0.03399729467669488,0.9982142857142857
N16_i25_10xAcrit_s44,16,25,10xAcrit,44,560,0.4621912286384031,0.02358271541119349,0.10175022577459458,0.021289727411765137,0.9982142857142857
N16_i25_10xAcrit_s45,16,25,10xAcrit,45,560,0.03394395632130909,0.2078919207620401,0.03265613538019352,0.44862850009909727,0.9982142857142857
N16_i25_10xAcrit_s46,16,25,10xAcrit,46,560,0.3307691794761922,0.08929055478266887,0.026424514169775648,0.12384154017996708,0.9982142857142857
N16_i25_2xAcrit_s42,16,25,2xAcrit,42,560,0.1909217217398691,0.29447976124269526,0.1499321180331208,0.4090768499317551,0.9982142857142857
N16_i25_2xAcrit_s43,16,25,2xAcrit,43,560,0.0066849649715550186,0.17805882363447098,0.16746021124708932,0.19164657754189793,0.9982142857142857
N16_i25_2xAcrit_s44,16,25,2xAcrit,44,560,0.34872006956720725,0.17479105957492128,0.10267529162229039,0.08099850890669028,0.9982142857142857
N16_i25_2xAcrit_s45,16,25,2xAcrit,45,560,0.07438852752420644,0.19315626566438931,0.1209494187405653,0.39416299616110806,0.9982142857142857
N16_i25_2xAcrit_s46,16,25,2xAcrit,46,560,0.3538940737344092,0.37549751011625826,0.061621269457873495,0.3650746146448779,0.9982142857142857
N16_i25_5xAcrit_s42,16,25,5xAcrit,42,560,0.6239386725355871,0.05044986210175401,0.031207305757796178,0.4034074944448876,0.9982142857142857
N16_i25_5xAcrit_s43,16,25,5xAcrit,43,560,0.0011216618973719505,0.15043654990035596,0.21562984920456074,0.07537293752850772,0.9982142857142857
N16_i25_5xAcrit_s44,16,25,5xAcrit,44,560,0.4134738075081259,0.07603714032198303,0.10227682915865444,0.039541218844548406,0.9982142857142857
N16_i25_5xAcrit_s45,16,25,5xAcrit,45,560,0.047500652067810734,0.22625890499882134,0.06902736757466421,0.5114931363262102,0.9982142857142857
N16_i25_5xAcrit_s46,16,25,5xAcrit,46,560,0.39924370843800716,0.1352710619331493,0.017739240320977956,0.44592838125261164,0.9982142857142857
N16_i25_Aheur_s42,16,25,Aheur,42,560,0.37979618093231693,0.0012050441126446247,0.03199216691064066,0.049663328734492806,0.9982142857142857
N16_i25_Aheur_s43,16,25,Aheur,43,560,0.00052970594430235,0.006042721489898975,0.20521179371280596,0.0025207907219606893,0.9982142857142857
N16_i25_Aheur_s44,16,25,Aheur,44,560,0.22841534268809482,0.0008181946932117685,0.10091283093788661,0.002107861048277716,0.9982142857142857
N16_i25_Aheur_s45,16,25,Aheur,45,560,0.11934923929220531,0.002574373455962095,0.007283720390660164,0.0901560324386553,0.9982142857142857
N16_i25_Aheur_s46,16,25,Aheur,46,560,0.2827369034057483,0.002063283749053412,0.03494349229367799,0.0031475013344826382,0.9982142857142857
N16_i25_Amargin_s42,16,25,Amargin,42,560,0.28960823206580244,0.07400270468830447,0.06737910611409603,0.4059407197083178,0.9982142857142857
N16_i25_Amargin_s43,16,25,Amargin,43,560,0.0014099589398028911,0.1391713257410921,0.20489130273927003,0.1168791314024615,0.9982142857142857
N16_i25_Amargin_s44,16,25,Amargin,44,560,0.44059953233227134,0.11145294655054276,0.10255833358678501,0.0553073467291889,0.9982142857142857
N16_i25_Amargin_s45,16,25,Amargin,45,560,0.032993001315844595,0.2477178529729532,0.09445617557412334,0.47792068993304654,0.9982142857142857
N16_i25_Amargin_s46,16,25,Amargin,46,560,0.3656216344970744,0.25297268750828666,0.026702967037067538,0.44115196130405154,0.9982142857142857
N16_i26_1.1xAcrit_s42,16,26,1.1xAcrit,42,560,0.2791865376493661,0.18968019897267244,0.14851388067498306,0.546700507044932,0.9982142857142857
N16_i26_1.1xAcrit_s43,16,26,1.1xAcrit,43,560,0.2775498309423483,0.44144248780521606,0.15589065729727736,0.2068242700370035,0.9982142857142857
N16_i26_1.1xAcrit_s44,16,26,1.1xAcrit,44,560,0.2976561584036972,0.17372877214714336,0.10246815098071238,0.09791443952031037,0.9982142857142857
N16_i26_1.1xAcrit_s45,16,26,1.1xAcrit,45,560,0.06568008277463377,0.22737518654699448,0.11334217763851484,0.37857197809670357,0.9982142857142857
N16_i26_1.1xAcrit_s46,16,26,1.1xAcrit,46,560,0.2230992970016814,0.5459644461860997,0.06851001590393935,0.44823966343914956,0.9982142857142857
N16_i26_10xAcrit_s42,16,26,10xAcrit,42,560,0.43313756672432646,0.02253681595625598,0.008380728091708534,0.3574275325213336,0.9982142857142857
N16_i26_10xAcrit_s43,16,26,10xAcrit,43,560,0.0003752893292983117,0.11334334838129656,0.21458021993748844,0.019221783124434975,0.9982142857142857
N16_i26_10xAcrit_s44,16,26,10xAcrit,44,560,0.4093507878133096,0.013212870815264855,0.10157826183422003,0.01688261368802734,0.9982142857142857
N16_i26_10xAcrit_s45,16,26,10xAcrit,45,560,0.02525294960469182,0.13294515046460464,0.02242558500574887,0.38679985223154223,0.9982142857142857
N16_i26_10xAcrit_s46,16,26,10xAcrit,46,560,0.3131510131061077,0.03541704883922119,0.030269105569459498,0.05192680278904431,0.9982142857142857
N16_i26_2xAcrit_s42,16,26,2xAcrit,42,560,0.27950540848542005,0.07511258980351157,0.10763020611489083,0.4174776081824929,0.9982142857142857
N16_i26_2xAcrit_s43,16,26,2xAcrit,43,560,0.0030309454167536387,0.1148891596128406,0.20269574262783863,0.11598589915857846,0.9982142857142857
N16_i26_2xAcrit_s44,16,26,2xAcrit,44,560,0.41139442822895944,0.10379963009931237,0.10263369452150073,0.06610862840671305,0.9982142857142857
N16_i26_2xAcrit_s45,16,26,2xAcrit,45,560,0.050711140313069336,0.233227080150386,0.09134564491523633,0.4308216754887872,0.9982142857142857
N16_i26_2xAcrit_s46,16,26,2xAcrit,46,560,0.24470437089621555,0.3718729146902233,0.028102286561866308,0.4806239370535491,0.9982142857142857
N16_i26_5xAcrit_s42,16,26,5xAcrit,42,560,0.5771749822888523,0.031974457416846236,0.015124042903636337,0.47401268636458627,0.9982142857142857
N16_i26_5xAcrit_s43,16,26,5xAcrit,43,560,0.0009162924471297629,0.09258676665364954,0.21906340919667855,0.042191085754191435,0.9982142857142857
N16_i26_5xAcrit_s44,16,26,5xAcrit,44,560,0.45710328046698123,0.02780944629699049,0.10206075411406346,0.03160173435008666,0.9982142857142857
N16_i26_5xAcrit_s45,16,26,5xAcrit,45,560,0.04564463890164916,0.19671403136655446,0.04615322303445524,0.4969307370951512,0.9982142857142857
N16_i26_5xAcrit_s46,16,26,5xAcrit,46,560,0.38734888966428116,0.07487225119592822,0.01871353672800069,0.24378806519591126,0.9982142857142857
N16_i26_Aheur_s42,16,26,Aheur,42,560,0.38970112818060443,0.0007585234802070694,0.03428008461924037,0.021129050073590228,0.9982142857142857
N16_i26_Aheur_s43,16,26,Aheur,43,560,0.0005744431297216579,0.004956659642340627,0.20452614163514227,0.0010956331383490882,0.9982142857142857
N16_i26_Aheur_s44,16,26,Aheur,44,560,0.2296561941911932,0.0003480917802626903,0.10086170371505432,0.001169363322078996,0.9982142857142857
N16_i26_Aheur_s45,16,26,Aheur,45,560,0.12129180420015473,0.002318233909818591,0.0067615865355037386,0.04444355434755525,0.9982142857142857
N16_i26_Aheur_s46,16,26,Aheur,46,560,0.2747009402955882,0.000801703466115062,0.03462748157835449,0.001975831633787654,0.9982142857142857
N16_i26_Amargin_s42,16,26,Amargin,42,560,0.3883459187054541,0.03375972137669968,0.054504069447149917,0.4153655059386662,0.9982142857142857
N16_i26_Amargin_s43,16,26,Amargin,43,560,0.0009649966459619463,0.13910826861202139,0.2137808630359359,0.0845585837220435,0.9982142857142857
N16_i26_Amargin_s44,16,26,Amargin,44,560,0.4391499458870385,0.08088544506074978,0.10250075542717241,0.05279113162171597,0.9982142857142857
N16_i26_Amargin_s45,16,26,Amargin,45,560,0.026044887484204082,0.2276968684460882,0.07655565851518986,0.4907335138141289,0.9982142857142857
N16_i26_Amargin_s46,16,26,Amargin,46,560,0.3817348261072766,0.17769490553962486,0.01806178677680137,0.47875215835412915,0.9982142857142857
N16_i27_1.1xAcrit_s42,16,27,1.1xAcrit,42,560,0.32940725740627386,0.12102915895228789,0.13742701715995942,0.567685550800139,0.9982142857142857
