n_assets,n_select,instance,annealing_seed,energy_optimum,energy_annealing,feasible,reported_gap_pct,gap_of_objective_range_pct,rank,feasible_set_size,sharpe_optimum,sharpe_annealing,sharpe_delta_pct,runtime_s
16,3,7,1003,-152.9258314680382,-152.9258314680382,True,0.0,0.0,1,560,1.7138924431973186,1.7138924431973186,0.0,3.3880589297041297
16,3,7,1004,-152.9258314680382,-152.9258314680382,True,0.0,0.0,1,560,1.7138924431973186,1.7138924431973186,0.0,3.3849462447687984
16,3,8,1000,-152.9397106811916,-152.9397106811916,True,0.0,0.0,1,560,1.2268098002868673,1.2268098002868673,0.0,3.390067059546709
16,3,8,1001,-152.9397106811916,-152.9397106811916,True,0.0,0.0,1,560,1.2268098002868673,1.2268098002868673,0.0,3.3895502602681518
16,3,8,1002,-152.9397106811916,-152.9397106811916,True,0.0,0.0,1,560,1.2268098002868673,1.2268098002868673,0.0,3.383721579797566
16,3,8,1003,-152.9397106811916,-152.9397106811916,True,0.0,0.0,1,560,1.2268098002868673,1.2268098002868673,0.0,3.380147511139512
16,3,8,1004,-152.9397106811916,-152.9397106811916,True,0.0,0.0,1,560,1.2268098002868673,1.2268098002868673,0.0,3.384444364346564
16,3,9,1000,-153.06916526495723,-153.06916526495723,True,0.0,0.0,1,560,1.4936212824484583,1.4936212824484583,0.0,3.3822216941043735
16,3,9,1001,-153.06916526495723,-153.06916526495723,True,0.0,0.0,1,560,1.4936212824484583,1.4936212824484583,0.0,3.3844534615054727
16,3,9,1002,-153.06916526495723,-153.06916526495723,True,0.0,0.0,1,560,1.4936212824484583,1.4936212824484583,0.0,3.374966944567859
16,3,9,1003,-153.06916526495723,-153.06916526495723,True,0.0,0.0,1,560,1.4936212824484583,1.4936212824484583,0.0,3.3812819300219417
16,3,9,1004,-153.06916526495723,-153.06916526495723,True,0.0,0.0,1,560,1.4936212824484583,1.4936212824484583,0.0,3.3793646059930325
16,3,10,1000,-152.8924138064472,-152.8924138064472,True,0.0,0.0,1,560,1.2494236320337209,1.2494236320337209,0.0,3.401273381896317
16,3,10,1001,-152.8924138064472,-152.8924138064472,True,0.0,0.0,1,560,1.2494236320337209,1.2494236320337209,0.0,3.3784870440140367
16,3,10,1002,-152.8924138064472,-152.8924138064472,True,0.0,0.0,1,560,1.2494236320337209,1.2494236320337209,0.0,3.3755887923762202
16,3,10,1003,-152.8924138064472,-152.8924138064472,True,0.0,0.0,1,560,1.2494236320337209,1.2494236320337209,0.0,3.3546219961717725
16,3,10,1004,-152.8924138064472,-152.8924138064472,True,0.0,0.0,1,560,1.2494236320337209,1.2494236320337209,0.0,3.3637065486982465
16,3,11,1000,-153.02991662046168,-153.02991662046168,True,0.0,0.0,1,560,1.369721920672129,1.369721920672129,0.0,3.3559394693002105
16,3,11,1001,-153.02991662046168,-153.02991662046168,True,0.0,0.0,1,560,1.369721920672129,1.369721920672129,0.0,3.363968838006258
16,3,11,1002,-153.02991662046168,-153.02991662046168,True,0.0,0.0,1,560,1.369721920672129,1.369721920672129,0.0,3.373608458787203
16,3,11,1003,-153.02991662046168,-153.02991662046168,True,0.0,0.0,1,560,1.369721920672129,1.369721920672129,0.0,3.3709031976759434
16,3,11,1004,-153.02991662046168,-153.02991662046168,True,0.0,0.0,1,560,1.369721920672129,1.369721920672129,0.0,3.373464748263359
16,3,12,1000,-153.00045608908675,-153.00045608908675,True,0.0,0.0,1,560,1.1488135639294699,1.14881356392947,1.9328167067033645e-14,3.394367036409676
16,3,12,1001,-153.00045608908675,-153.00045608908675,True,0.0,0.0,1,560,1.1488135639294699,1.14881356392947,1.9328167067033645e-14,3.3655314911156893
16,3,12,1002,-153.00045608908675,-153.00045608908675,True,0.0,0.0,1,560,1.1488135639294699,1.14881356392947,1.9328167067033645e-14,3.3849853137508035
16,3,12,1003,-153.00045608908675,-153.00045608908675,True,0.0,0.0,1,560,1.1488135639294699,1.14881356392947,1.9328167067033645e-14,3.404985641129315
16,3,12,1004,-153.00045608908675,-153.00045608908675,True,0.0,0.0,1,560,1.1488135639294699,1.14881356392947,1.9328167067033645e-14,3.392994496040046
16,3,13,1000,-152.89588209816833,-152.89588209816833,True,0.0,0.0,1,560,1.6478115557041306,1.6478115557041308,1.3475121239221364e-14,3.3812116254121065
16,3,13,1001,-152.89588209816833,-152.89588209816833,True,0.0,0.0,1,560,1.6478115557041306,1.6478115557041308,1.3475121239221364e-14,3.380501240491867
16,3,13,1002,-152.89588209816833,-152.89588209816833,True,0.0,0.0,1,560,1.6478115557041306,1.6478115557041308,1.3475121239221364e-14,3.39144236035645
16,3,13,1003,-152.89588209816833,-152.89588209816833,True,0.0,0.0,1,560,1.6478115557041306,1.6478115557041308,1.3475121239221364e-14,3.385847427882254
16,3,13,1004,-152.89588209816833,-152.89588209816833,True,0.0,0.0,1,560,1.6478115557041306,1.6478115557041308,1.3475121239221364e-14,3.374226431362331
16,3,14,1000,-153.11816809355648,-153.11816809355648,True,0.0,0.0,1,560,1.589054968977526,1.5890549689775257,-1.3973374695017972e-14,3.3830367773771286
16,3,14,1001,-153.11816809355648,-153.11816809355648,True,0.0,0.0,1,560,1.589054968977526,1.5890549689775257,-1.3973374695017972e-14,3.3904741844162345
16,3,14,1002,-153.11816809355648,-153.11816809355648,True,0.0,0.0,1,560,1.589054968977526,1.5890549689775257,-1.3973374695017972e-14,3.3920448645949364
16,3,14,1003,-153.11816809355648,-153.11816809355648,True,0.0,0.0,1,560,1.589054968977526,1.5890549689775257,-1.3973374695017972e-14,3.3853041427209973
16,3,14,1004,-153.11816809355648,-153.11816809355648,True,0.0,0.0,1,560,1.589054968977526,1.5890549689775257,-1.3973374695017972e-14,3.359660293906927
16,3,15,1000,-152.9586950396455,-152.9586950396455,True,0.0,0.0,1,560,1.4953805770372721,1.495380577037272,-1.4848701951509756e-14,3.3904354283586144
16,3,15,1001,-152.9586950396455,-152.9586950396455,True,0.0,0.0,1,560,1.4953805770372721,1.495380577037272,-1.4848701951509756e-14,3.3794112438336015
16,3,15,1002,-152.9586950396455,-152.9586950396455,True,0.0,0.0,1,560,1.4953805770372721,1.495380577037272,-1.4848701951509756e-14,3.4009191282093525
16,3,15,1003,-152.9586950396455,-152.9586950396455,True,0.0,0.0,1,560,1.4953805770372721,1.495380577037272,-1.4848701951509756e-14,3.3792235888540745
16,3,15,1004,-152.9586950396455,-152.9586950396455,True,0.0,0.0,1,560,1.4953805770372721,1.495380577037272,-1.4848701951509756e-14,3.380525503307581
16,3,16,1000,-153.09803128384573,-153.09803128384573,True,0.0,0.0,1,560,1.3325481769762184,1.3325481769762182,-1.6663157757559565e-14,3.3964135022833943
16,3,16,1001,-153.09803128384573,-153.09803128384573,True,0.0,0.0,1,560,1.3325481769762184,1.3325481769762182,-1.6663157757559565e-14,3.389390622265637
16,3,16,1002,-153.09803128384573,-153.09803128384573,True,0.0,0.0,1,560,1.3325481769762184,1.3325481769762182,-1.6663157757559565e-14,3.393734901212156
16,3,16,1003,-153.09803128384573,-153.09803128384573,True,0.0,0.0,1,560,1.3325481769762184,1.3325481769762182,-1.6663157757559565e-14,3.3940751822665334
16,3,16,1004,-153.09803128384573,-153.09803128384573,True,0.0,0.0,1,560,1.3325481769762184,1.3325481769762182,-1.6663157757559565e-14,3.3859659880399704
16,3,17,1000,-153.06639152362746,-153.06639152362746,True,0.0,0.0,1,560,1.3640769139130915,1.3640769139130913,-1.627801208716727e-14,3.3965724976733327
16,3,17,1001,-153.06639152362746,-153.06639152362746,True,0.0,0.0,1,560,1.3640769139130915,1.3640769139130913,-1.627801208716727e-14,3.3938086666166782
16,3,17,1002,-153.06639152362746,-153.06639152362746,True,0.0,0.0,1,560,1.3640769139130915,1.3640769139130913,-1.627801208716727e-14,3.40260012075305
16,3,17,1003,-153.06639152362746,-153.06639152362746,True,0.0,0.0,1,560,1.3640769139130915,1.3640769139130913,-1.627801208716727e-14,3.4094594195485115
16,3,17,1004,-153.06639152362746,-153.06639152362746,True,0.0,0.0,1,560,1.3640769139130915,1.3640769139130913,-1.627801208716727e-14,3.399060683324933
16,3,18,1000,-153.08752383047914,-153.08752383047914,True,0.0,0.0,1,560,1.3269480742897601,1.3269480742897604,1.673348107791476e-14,3.393139908090234
16,3,18,1001,-153.08752383047914,-153.08752383047914,True,0.0,0.0,1,560,1.3269480742897601,1.3269480742897604,1.673348107791476e-14,3.3962086848914623
16,3,18,1002,-153.08752383047914,-153.08752383047914,True,0.0,0.0,1,560,1.3269480742897601,1.3269480742897604,1.673348107791476e-14,3.393124462105334
16,3,18,1003,-153.08752383047914,-153.08752383047914,True,0.0,0.0,1,560,1.3269480742897601,1.3269480742897604,1.673348107791476e-14,3.387715064920485
16,3,18,1004,-153.08752383047914,-153.08752383047914,True,0.0,0.0,1,560,1.3269480742897601,1.3269480742897604,1.673348107791476e-14,3.3945680437609553
16,3,19,1000,-152.9506997753289,-152.9506997753289,True,0.0,0.0,1,560,1.186477279213544,1.1864772792135443,1.8714610790710926e-14,3.3813397521153092
16,3,19,1001,-152.9506997753289,-152.9506997753289,True,0.0,0.0,1,560,1.186477279213544,1.1864772792135443,1.8714610790710926e-14,3.3823103262111545
16,3,19,1002,-152.9506997753289,-152.9506997753289,True,0.0,0.0,1,560,1.186477279213544,1.1864772792135443,1.8714610790710926e-14,3.3577512223273516
16,3,19,1003,-152.9506997753289,-152.9506997753289,True,0.0,0.0,1,560,1.186477279213544,1.1864772792135443,1.8714610790710926e-14,3.383864595554769
16,3,19,1004,-152.9506997753289,-152.9506997753289,True,0.0,0.0,1,560,1.186477279213544,1.1864772792135443,1.8714610790710926e-14,3.3891077302396297
16,3,20,1000,-153.08332112085256,-153.08332112085256,True,0.0,0.0,1,560,1.3440039081208504,1.3440039081208501,-1.652112792108529e-14,3.3868479831144214
16,3,20,1001,-153.08332112085256,-153.08332112085256,True,0.0,0.0,1,560,1.3440039081208504,1.3440039081208501,-1.652112792108529e-14,3.3682805420830846
16,3,20,1002,-153.08332112085256,-153.08332112085256,True,0.0,0.0,1,560,1.3440039081208504,1.3440039081208501,-1.652112792108529e-14,3.3872482366859913
16,3,20,1003,-153.08332112085256,-153.08332112085256,True,0.0,0.0,1,560,1.3440039081208504,1.3440039081208501,-1.652112792108529e-14,3.377603631466627
16,3,20,1004,-153.08332112085256,-153.08332112085256,True,0.0,0.0,1,560,1.3440039081208504,1.3440039081208501,-1.652112792108529e-14,3.387743999250233
16,3,21,1000,-153.14161729593826,-153.14161729593826,True,0.0,0.0,1,560,1.5429335483365896,1.5429335483365896,0.0,3.3951654713600874
16,3,21,1001,-153.14161729593826,-153.14161729593826,True,0.0,0.0,1,560,1.5429335483365896,1.5429335483365896,0.0,3.3859227476641536
16,3,21,1002,-153.14161729593826,-153.14161729593826,True,0.0,0.0,1,560,1.5429335483365896,1.5429335483365896,0.0,3.378206914290786
16,3,21,1003,-153.14161729593826,-153.14161729593826,True,0.0,0.0,1,560,1.5429335483365896,1.5429335483365896,0.0,3.4017507499083877
16,3,21,1004,-153.14161729593826,-153.14161729593826,True,0.0,0.0,1,560,1.5429335483365896,1.5429335483365896,0.0,3.385095746256411
16,3,22,1000,-153.3738448447811,-153.3738448447811,True,0.0,0.0,1,560,1.6409982832850747,1.640998283285075,1.3531068690731692e-14,3.385996602475643
16,3,22,1001,-153.3738448447811,-153.3738448447811,True,0.0,0.0,1,560,1.6409982832850747,1.640998283285075,1.3531068690731692e-14,3.3782177986577153
16,3,22,1002,-153.3738448447811,-153.3738448447811,True,0.0,0.0,1,560,1.6409982832850747,1.640998283285075,1.3531068690731692e-14,3.3675075443461537
16,3,22,1003,-153.3738448447811,-153.3738448447811,True,0.0,0.0,1,560,1.6409982832850747,1.640998283285075,1.3531068690731692e-14,3.408029058948159
16,3,22,1004,-153.3738448447811,-153.3738448447811,True,0.0,0.0,1,560,1.6409982832850747,1.640998283285075,1.3531068690731692e-14,3.3720827465876937
16,3,23,1000,-152.89791103847463,-152.89791103847463,True,0.0,0.0,1,560,1.444108306728424,1.444108306728424,0.0,3.402740362100303
16,3,23,1001,-152.89791103847463,-152.89791103847463,True,0.0,0.0,1,560,1.444108306728424,1.444108306728424,0.0,3.3849414894357324
16,3,23,1002,-152.89791103847463,-152.89791103847463,True,0.0,0.0,1,560,1.444108306728424,1.444108306728424,0.0,3.3868386689573526
16,3,23,1003,-152.89791103847463,-152.89791103847463,True,0.0,0.0,1,560,1.444108306728424,1.444108306728424,0.0,3.355245880782604
16,3,23,1004,-152.89791103847463,-152.89791103847463,True,0.0,0.0,1,560,1.444108306728424,1.444108306728424,0.0,3.371132149361074
16,3,24,1000,-153.09952103148646,-153.09952103148646,True,0.0,0.0,1,560,1.589054968977526,1.5890549689775257,-1.3973374695017972e-14,3.397556305862963
16,3,24,1001,-153.09952103148646,-153.09952103148646,True,0.0,0.0,1,560,1.589054968977526,1.5890549689775257,-1.3973374695017972e-14,3.398682708851993
16,3,24,1002,-153.09952103148646,-153.09952103148646,True,0.0,0.0,1,560,1.589054968977526,1.5890549689775257,-1.3973374695017972e-14,3.3745766896754503
16,3,24,1003,-153.09952103148646,-153.09952103148646,True,0.0,0.0,1,560,1.589054968977526,1.5890549689775257,-1.3973374695017972e-14,3.3616467341780663
16,3,24,1004,-153.09952103148646,-153.09952103148646,True,0.0,0.0,1,560,1.589054968977526,1.5890549689775257,-1.3973374695017972e-14,3.357221946120262
16,3,25,1000,-152.82455131864145,-152.82455131864145,True,0.0,0.0,1,560,1.0888101742109118,1.0888101742109118,0.0,3.3676600577309728
16,3,25,1001,-152.82455131864145,-152.82455131864145,True,0.0,0.0,1,560,1.0888101742109118,1.0888101742109118,0.0,3.3591375034302473
16,3,25,1002,-152.82455131864145,-152.82455131864145,True,0.0,0.0,1,560,1.0888101742109118,1.0888101742109118,0.0,3.3594423746690154
16,3,25,1003,-152.82455131864145,-152.82455131864145,True,0.0,0.0,1,560,1.0888101742109118,1.0888101742109118,0.0,3.382410131394863
16,3,25,1004,-152.82455131864145,-152.82455131864145,True,0.0,0.0,1,560,1.0888101742109118,1.0888101742109118,0.0,3.3787888642400503
16,3,26,1000,-152.96016778503656,-152.96016778503656,True,0.0,0.0,1,560,1.129953915179003,1.1299539151790032,1.965076645536078e-14,3.3869291488081217
16,3,26,1001,-152.96016778503656,-152.96016778503656,True,0.0,0.0,1,560,1.129953915179003,1.1299539151790032,1.965076645536078e-14,3.374478993937373
16,3,26,1002,-152.96016778503656,-152.96016778503656,True,0.0,0.0,1,560,1.129953915179003,1.1299539151790032,1.965076645536078e-14,3.4139544488862157
16,3,26,1003,-152.96016778503656,-152.96016778503656,True,0.0,0.0,1,560,1.129953915179003,1.1299539151790032,1.965076645536078e-14,3.4085314935073256
16,3,26,1004,-152.96016778503656,-152.96016778503656,True,0.0,0.0,1,560,1.129953915179003,1.1299539151790032,1.965076645536078e-14,3.378890385851264
16,3,27,1000,-153.2122824184703,-153.2122824184703,True,0.0,0.0,1,560,1.4953805770372721,1.495380577037272,-1.4848701951509756e-14,3.3776898002251983
16,3,27,1001,-153.2122824184703,-153.2122824184703,True,0.0,0.0,1,560,1.4953805770372721,1.495380577037272,-1.4848701951509756e-14,3.3716703094542027
16,3,27,1002,-153.2122824184703,-153.2122824184703,True,0.0,0.0,1,560,1.4953805770372721,1.495380577037272,-1.4848701951509756e-14,3.3528648130595684
16,3,27,1003,-153.2122824184703,-153.2122824184703,True,0.0,0.0,1,560,1.4953805770372721,1.495380577037272,-1.4848701951509756e-14,3.3629078241065145
16,3,27,1004,-153.2122824184703,-153.2122824184703,True,0.0,0.0,1,560,1.4953805770372721,1.495380577037272,-1.4848701951509756e-14,3.3579556746408343
16,3,28,1000,-152.74635180790085,-152.74635180790085,True,0.0,0.0,1,560,0.9693354766359541,0.9693354766359543,2.2906889335736436e-14,3.373094718903303
16,3,28,1001,-152.74635180790085,-152.74635180790085,True,0.0,0.0,1,560,0.9693354766359541,0.9693354766359543,2.2906889335736436e-14,3.367437922395766
16,3,28,1002,-152.74635180790085,-152.74635180790085,True,0.0,0.0,1,560,0.9693354766359541,0.9693354766359543,2.2906889335736436e-14,3.3851987458765507
16,3,28,1003,-152.74635180790085,-152.74635180790085,True,0.0,0.0,1,560,0.9693354766359541,0.9693354766359543,2.2906889335736436e-14,3.37550803553313
16,3,28,1004,-152.74635180790085,-152.74635180790085,True,0.0,0.0,1,560,0.9693354766359541,0.9693354766359543,2.2906889335736436e-14,3.366107710637152
16,3,29,1000,-153.20175878592218,-153.20175878592218,True,0.0,0.0,1,560,1.3471114162455158,1.3471114162455162,3.296603417464661e-14,3.3791612265631557
16,3,29,1001,-153.20175878592218,-153.20175878592218,True,0.0,0.0,1,560,1.3471114162455158,1.3471114162455162,3.296603417464661e-14,3.3730584662407637
16,3,29,1002,-153.20175878592218,-153.20175878592218,True,0.0,0.0,1,560,1.3471114162455158,1.3471114162455162,3.296603417464661e-14,3.3625323018059134
16,3,29,1003,-153.20175878592218,-153.20175878592218,True,0.0,0.0,1,560,1.3471114162455158,1.3471114162455162,3.296603417464661e-14,3.3607399901375175
16,3,29,1004,-153.20175878592218,-153.20175878592218,True,0.0,0.0,1,560,1.3471114162455158,1.3471114162455162,3.296603417464661e-14,3.3619662104174495
20,4,0,1000,-336.15232144200877,-336.15232144200877,True,0.0,0.0,1,4845,1.4732051545372367,1.4732051545372367,0.0,3.3806293783709407
20,4,0,1001,-336.15232144200877,-336.15232144200877,True,0.0,0.0,1,4845,1.4732051545372367,1.4732051545372367,0.0,3.3796012699604034
20,4,0,1002,-336.15232144200877,-336.15232144200877,True,0.0,0.0,1,4845,1.4732051545372367,1.4732051545372367,0.0,3.37776021566242
20,4,0,1003,-336.15232144200877,-336.15232144200877,True,0.0,0.0,1,4845,1.4732051545372367,1.4732051545372367,0.0,3.378295953385532
20,4,0,1004,-336.15232144200877,-336.15232144200877,True,0.0,0.0,1,4845,1.4732051545372367,1.4732051545372367,0.0,3.364132550545037
20,4,1,1000,-336.05194130927634,-336.05194130927634,True,0.0,0.0,1,4845,1.831498688295787,1.831498688295787,0.0,3.3792798975482583
20,4,1,1001,-336.05194130927634,-336.05194130927634,True,0.0,0.0,1,4845,1.831498688295787,1.831498688295787,0.0,3.3868316933512688
20,4,1,1002,-336.05194130927634,-336.05194130927634,True,0.0,0.0,1,4845,1.831498688295787,1.831498688295787,0.0,3.4017040338367224
20,4,1,1003,-336.05194130927634,-336.05194130927634,True,0.0,0.0,1,4845,1.831498688295787,1.831498688295787,0.0,3.395712511613965
20,4,1,1004,-336.05194130927634,-336.05194130927634,True,0.0,0.0,1,4845,1.831498688295787,1.831498688295787,0.0,3.395609029568732
20,4,2,1000,-336.06964184233516,-336.06964184233516,True,0.0,0.0,1,4845,1.546169852694576,1.546169852694576,0.0,3.3811802193522453
20,4,2,1001,-336.06964184233516,-336.06964184233516,True,0.0,0.0,1,4845,1.546169852694576,1.546169852694576,0.0,3.376650677062571
20,4,2,1002,-336.06964184233516,-336.06964184233516,True,0.0,0.0,1,4845,1.546169852694576,1.546169852694576,0.0,3.387628552503884
20,4,2,1003,-336.06964184233516,-336.06964184233516,True,0.0,0.0,1,4845,1.546169852694576,1.546169852694576,0.0,3.391896976158023
20,4,2,1004,-336.06964184233516,-336.06964184233516,True,0.0,0.0,1,4845,1.546169852694576,1.546169852694576,0.0,3.3715019188821316
20,4,3,1000,-335.87334511782814,-335.87334511782814,True,0.0,0.0,1,4845,1.2156907805941704,1.2156907805941704,0.0,3.39329154510051
20,4,3,1001,-335.87334511782814,-335.87334511782814,True,0.0,0.0,1,4845,1.2156907805941704,1.2156907805941704,0.0,3.3785984124988317
20,4,3,1002,-335.87334511782814,-335.87334511782814,True,0.0,0.0,1,4845,1.2156907805941704,1.2156907805941704,0.0,3.3947539627552032
20,4,3,1003,-335.87334511782814,-335.87334511782814,True,0.0,0.0,1,4845,1.2156907805941704,1.2156907805941704,0.0,3.3935157572850585
20,4,3,1004,-335.87334511782814,-335.87334511782814,True,0.0,0.0,1,4845,1.2156907805941704,1.2156907805941704,0.0,3.391199023462832
20,4,4,1000,-335.88582995301573,-335.88582995301573,True,0.0,0.0,1,4845,1.2916578914107684,1.2916578914107686,1.7190666847744863e-14,3.4088481636717916
20,4,4,1001,-335.88582995301573,-335.88582995301573,True,0.0,0.0,1,4845,1.2916578914107684,1.2916578914107686,1.7190666847744863e-14,3.393242542631924
20,4,4,1002,-335.88582995301573,-335.88582995301573,True,0.0,0.0,1,4845,1.2916578914107684,1.2916578914107686,1.7190666847744863e-14,3.3983053229749203
20,4,4,1003,-335.88582995301573,-335.88582995301573,True,0.0,0.0,1,4845,1.2916578914107684,1.2916578914107686,1.7190666847744863e-14,3.3728944435715675
20,4,4,1004,-335.88582995301573,-335.88582995301573,True,0.0,0.0,1,4845,1.2916578914107684,1.2916578914107686,1.7190666847744863e-14,3.40505079459399
20,4,5,1000,-335.9456624858581,-335.9456624858581,True,0.0,0.0,1,4845,1.4411374742880414,1.4411374742880414,0.0,3.391694619320333
20,4,5,1001,-335.9456624858581,-335.9456624858581,True,0.0,0.0,1,4845,1.4411374742880414,1.4411374742880414,0.0,3.387387284077704
20,4,5,1002,-335.9456624858581,-335.9456624858581,True,0.0,0.0,1,4845,1.4411374742880414,1.4411374742880414,0.0,3.408628928475082
20,4,5,1003,-335.9456624858581,-335.9456624858581,True,0.0,0.0,1,4845,1.4411374742880414,1.4411374742880414,0.0,3.420381081290543
20,4,5,1004,-335.9456624858581,-335.9456624858581,True,0.0,0.0,1,4845,1.4411374742880414,1.4411374742880414,0.0,3.412641743198037
20,4,6,1000,-335.8193470310071,-335.8193470310071,True,0.0,0.0,1,4845,1.393105974742542,1.393105974742542,0.0,3.3860576041042805
20,4,6,1001,-335.8193470310071,-335.8193470310071,True,0.0,0.0,1,4845,1.393105974742542,1.393105974742542,0.0,3.3938666321337223
20,4,6,1002,-335.8193470310071,-335.8193470310071,True,0.0,0.0,1,4845,1.393105974742542,1.393105974742542,0.0,3.3952139653265476
20,4,6,1003,-335.8193470310071,-335.8193470310071,True,0.0,0.0,1,4845,1.393105974742542,1.393105974742542,0.0,3.3859317898750305
20,4,6,1004,-335.8193470310071,-335.8193470310071,True,0.0,0.0,1,4845,1.393105974742542,1.393105974742542,0.0,3.3943247506394982
20,4,7,1000,-335.59182942582675,-335.59182942582675,True,0.0,0.0,1,4845,1.1972622147545158,1.1972622147545158,0.0,3.379526959732175
20,4,7,1001,-335.59182942582675,-335.59182942582675,True,0.0,0.0,1,4845,1.1972622147545158,1.1972622147545158,0.0,3.388825338333845
20,4,7,1002,-335.59182942582675,-335.59182942582675,True,0.0,0.0,1,4845,1.1972622147545158,1.1972622147545158,0.0,3.386159071698785
20,4,7,1003,-335.59182942582675,-335.59182942582675,True,0.0,0.0,1,4845,1.1972622147545158,1.1972622147545158,0.0,3.38855523429811
20,4,7,1004,-335.59182942582675,-335.59182942582675,True,0.0,0.0,1,4845,1.1972622147545158,1.1972622147545158,0.0,3.382225079461932
20,4,8,1000,-335.98417369580375,-335.98417369580375,True,0.0,0.0,1,4845,1.4188839643837643,1.4188839643837643,0.0,3.3917571920901537
20,4,8,1001,-335.98417369580375,-335.98417369580375,True,0.0,0.0,1,4845,1.4188839643837643,1.4188839643837643,0.0,3.3995681842789054
20,4,8,1002,-335.98417369580375,-335.98417369580375,True,0.0,0.0,1,4845,1.4188839643837643,1.4188839643837643,0.0,3.396706876344979
20,4,8,1003,-335.98417369580375,-335.98417369580375,True,0.0,0.0,1,4845,1.4188839643837643,1.4188839643837643,0.0,3.402134520933032
20,4,8,1004,-335.98417369580375,-335.98417369580375,True,0.0,0.0,1,4845,1.4188839643837643,1.4188839643837643,0.0,3.3885649628937244
20,4,9,1000,-335.4954421422249,-335.4954421422249,True,0.0,0.0,1,4845,1.428075222224571,1.428075222224571,0.0,3.395022955723107
20,4,9,1001,-335.4954421422249,-335.4954421422249,True,0.0,0.0,1,4845,1.428075222224571,1.428075222224571,0.0,3.4057083865627646
20,4,9,1002,-335.4954421422249,-335.4954421422249,True,0.0,0.0,1,4845,1.428075222224571,1.428075222224571,0.0,3.381285460665822
20,4,9,1003,-335.4954421422249,-335.4954421422249,True,0.0,0.0,1,4845,1.428075222224571,1.428075222224571,0.0,3.378291475586593
20,4,9,1004,-335.4954421422249,-335.4954421422249,True,0.0,0.0,1,4845,1.428075222224571,1.428075222224571,0.0,3.38309670612216
20,4,10,1000,-336.0242206386803,-336.0242206386803,True,0.0,0.0,1,4845,1.4343741159558323,1.4343741159558323,0.0,3.3788661174476147
20,4,10,1001,-336.0242206386803,-336.0242206386803,True,0.0,0.0,1,4845,1.4343741159558323,1.4343741159558323,0.0,3.369553154334426
20,4,10,1002,-336.0242206386803,-336.0242206386803,True,0.0,0.0,1,4845,1.4343741159558323,1.4343741159558323,0.0,3.396262559108436
20,4,10,1003,-336.0242206386803,-336.0242206386803,True,0.0,0.0,1,4845,1.4343741159558323,1.4343741159558323,0.0,3.3792840046808124
20,4,10,1004,-336.0242206386803,-336.0242206386803,True,0.0,0.0,1,4845,1.4343741159558323,1.4343741159558323,0.0,3.3759380066767335
20,4,11,1000,-335.92577896680496,-335.92577896680496,True,0.0,0.0,1,4845,1.5525445117100052,1.5525445117100052,0.0,3.391857786104083
20,4,11,1001,-335.92577896680496,-335.92577896680496,True,0.0,0.0,1,4845,1.5525445117100052,1.5525445117100052,0.0,3.38818730879575
20,4,11,1002,-335.92577896680496,-335.92577896680496,True,0.0,0.0,1,4845,1.5525445117100052,1.5525445117100052,0.0,3.3772236509248614
20,4,11,1003,-335.92577896680496,-335.92577896680496,True,0.0,0.0,1,4845,1.5525445117100052,1.5525445117100052,0.0,3.395066930912435
20,4,11,1004,-335.92577896680496,-335.92577896680496,True,0.0,0.0,1,4845,1.5525445117100052,1.5525445117100052,0.0,3.3924557315185666
20,4,12,1000,-335.97314048654897,-335.97314048654897,True,0.0,0.0,1,4845,1.296700561565236,1.296700561565236,0.0,3.391192221082747
20,4,12,1001,-335.97314048654897,-335.97314048654897,True,0.0,0.0,1,4845,1.296700561565236,1.296700561565236,0.0,3.385063466615975
20,4,12,1002,-335.97314048654897,-335.97314048654897,True,0.0,0.0,1,4845,1.296700561565236,1.296700561565236,0.0,3.3863034658133984
20,4,12,1003,-335.97314048654897,-335.97314048654897,True,0.0,0.0,1,4845,1.296700561565236,1.296700561565236,0.0,3.3778259260579944
20,4,12,1004,-335.97314048654897,-335.97314048654897,True,0.0,0.0,1,4845,1.296700561565236,1.296700561565236,0.0,3.394630830734968
20,4,13,1000,-335.678009962126,-335.678009962126,True,0.0,0.0,1,4845,1.2368696755915687,1.2368696755915687,0.0,3.385899668559432
20,4,13,1001,-335.678009962126,-335.678009962126,True,0.0,0.0,1,4845,1.2368696755915687,1.2368696755915687,0.0,3.3711911160498857
20,4,13,1002,-335.678009962126,-335.678009962126,True,0.0,0.0,1,4845,1.2368696755915687,1.2368696755915687,0.0,3.388290041126311
20,4,13,1003,-335.678009962126,-335.678009962126,True,0.0,0.0,1,4845,1.2368696755915687,1.2368696755915687,0.0,3.3804225735366344
20,4,13,1004,-335.678009962126,-335.678009962126,True,0.0,0.0,1,4845,1.2368696755915687,1.2368696755915687,0.0,3.386111816391349
20,4,14,1000,-335.915745718924,-335.915745718924,True,0.0,0.0,1,4845,1.5108666831256714,1.5108666831256714,0.0,3.3922406686469913
20,4,14,1001,-335.915745718924,-335.915745718924,True,0.0,0.0,1,4845,1.5108666831256714,1.5108666831256714,0.0,3.388687069527805
20,4,14,1002,-335.915745718924,-335.915745718924,True,0.0,0.0,1,4845,1.5108666831256714,1.5108666831256714,0.0,3.36065411940217
