n_assets,n_select,instance,is_published_instance,instance_digest,feasible_set_size,energy_optimum,objective_optimum,objective_range,abs_energy_optimum,deflation_factor,sharpe_optimum,band_pct,band_count,band_fraction,band_sharpe_min,band_sharpe_max,band_sharpe_spread_pct,penalty_used,penalty_min,penalty_overshoot,penalty_binding_cardinality,penalty_binding_is_exact,quantum_backend,energy_quantum,quantum_feasible,quantum_runtime_s,reported_gap_pct,gap_of_objective_range_pct,quantum_rank,sharpe_quantum,sharpe_delta_pct
24,4,0,True,37facdd164d5,10626,-400.1523214418979,-0.1523214425632773,1.929646897543421,400.1523214418979,207.37074847803532,1.4732051545372367,0.1,998,0.09392057218144174,0.5387211899067439,1.539044658265469,67.90116537930163,24.999999999958415,0.11478915431353509,217.79061052818122,3,True,,,,,,,,,
24,4,1,False,a4bb7841b3df,10626,-400.24447727740665,-0.24447727807199726,1.861260385282776,400.24447727740665,215.03948638363065,1.5841288167169565,0.1,595,0.055994729907773384,0.7748472443713125,1.5841288167169565,51.08685378395222,24.999999999958415,0.10090027864102583,247.76938514611268,3,True,,,,,,,,,
24,4,2,False,a863921bd16e,10626,-400.10632383858683,-0.10632383911973875,2.2938056072280233,400.10632383858683,174.42904602631089,1.6346275336278648,0.1,667,0.06277056277056277,0.5867805469855788,1.8463569792152688,77.05586785475265,24.999999999966693,0.13280339965269214,188.24819293291264,3,True,,,,,,,,,
24,4,3,False,e70cc945a255,10626,-400.11958550729844,-0.1195855078313457,2.345310225595881,400.11958550729844,170.60411929327543,1.5754391002796713,0.1,557,0.05241859589685677,0.7515737887556998,1.8358554351715042,68.82409140558482,24.999999999966693,0.11652960232872356,214.53776122433746,3,True,,,,,,,,,
24,4,4,False,8666b5bb73df,10626,-399.61817562341366,0.3818243760534301,2.3106831350809216,399.61817562341366,172.9437366622831,1.2961344710905445,0.1,797,0.07500470543948805,0.5398148187877597,1.8121574223825352,98.16439821434956,24.999999999966693,0.3234485332366779,77.29204937118504,3,True,,,,,,,,,
24,4,5,False,462ea90c63b3,10626,-399.6854737781244,0.31452622134270314,2.716792989093449,399.6854737781244,147.11664649557756,1.2869613430760585,0.1,226,0.021268586485977792,0.37253279327443073,1.7137013538609567,104.21203152698457,24.999999999966693,0.21201094081120708,117.91844281389638,3,True,,,,,,,,,
24,4,6,False,885329558e59,10626,-400.0549750810862,-0.054975081530642456,1.7882241103116598,400.0549750810862,223.7163523152379,1.5965950642339537,0.1,1106,0.10408432147562582,0.5869843716310298,1.940873850673299,84.79855095204528,24.99999999997222,0.11511268135594895,217.17850462250777,3,True,,,,,,,,,
24,4,7,False,6602490d7ae4,10626,-399.94155337661346,0.05844662294208547,2.018842507442912,399.94155337661346,198.1043850137591,1.4648177090203909,0.1,1210,0.11387163561076605,0.468745400474533,1.848334981231841,94.18165634274862,24.99999999997222,0.17661471666518497,141.55105798666622,3,True,,,,,,,,,
24,4,8,False,3dbd559f411e,10626,-399.79367934474703,0.20632065453469295,3.3015070048262487,399.79367934474703,121.09429989405318,1.4665052019435962,0.1,98,0.00922266139657444,0.9191997432952057,1.7026182399435261,53.42077857003413,24.999999999955108,0.23939238997290688,104.4310556521219,3,True,,,,,,,,,
24,4,9,False,dc00b8d2a538,10626,-399.91278704176915,0.0872129577863916,2.1983485020066382,399.91278704176915,181.91509975635407,1.290402246593134,0.1,2449,0.23047242612460003,0.25057402089401254,1.8255349077196026,122.05193310719473,24.99999999997222,0.17220840939504028,145.17293370164674,3,True,,,,,,,,,
24,4,10,False,49d5fee017ca,10626,-399.91636226872913,0.08363773082641046,2.580847228586208,399.91636226872913,154.95545719992265,1.3746948733803805,0.1,1465,0.13786937699981178,0.4045847797882207,1.8838901217131745,107.60972275159037,24.99999999997222,0.18216812545390187,137.23586350620124,3,True,,,,,,,,,
24,4,11,False,04b08d7e50b7,10626,-399.80532928268065,0.1946707168748958,2.4698142425377227,399.80532928268065,161.87667979106092,1.2489879686858663,0.1,2571,0.2419536984754376,0.13814113113266488,1.6711620649041068,122.7410489297526,24.99999999997222,0.2086162221350945,119.83727700611347,3,True,,,,,,,,,
24,4,12,False,bf79af7e70aa,10626,-399.67828719984993,0.3217127996171598,2.6559885848080285,399.67828719984993,150.48192958582996,0.8664845531438863,0.1,564,0.05307735742518351,0.09911091777183813,1.5942335486095462,172.55040789970457,24.999999999966693,0.2254407686556776,110.89387314035439,3,True,,,,,,,,,
24,4,13,False,d81c648550b4,10626,-399.9912898140535,0.00871018550202507,1.827486274728642,399.9912898140535,218.8751266399782,1.4143634710241157,0.1,2658,0.25014116318464147,0.3999944913968227,1.8838901217131745,104.91614501623752,24.99999999997222,0.1268782792251475,197.03924227731156,3,True,,,,,,,,,
24,4,14,False,0ad480155be8,10626,-399.67750903923525,0.32249096032029456,1.9562114812058553,399.67750903923525,204.31201476890655,1.2297354290808833,0.1,2854,0.26858648597779033,0.19883846866964341,1.7139032947436865,123.20250276975575,24.99999999997222,0.25146054444738364,99.41917550092356,3,True,,,,,,,,,
24,4,15,False,81d6c1ef45dc,10626,-400.05194130920233,-0.05194130964679289,2.051776763657017,400.05194130920233,194.97829802700534,1.831498688295787,0.1,1174,0.11048371917937136,0.5271114943186616,1.9225697423393155,76.19215110217361,24.99999999997222,0.09967981716300996,250.80302825083268,3,True,,,,,,,,,
24,4,16,False,ff234ddc560b,10626,-399.9290099593384,0.07099004021716837,2.2077124013090383,399.9290099593384,181.15086445236477,1.3602907432691187,0.1,1404,0.132128740824393,0.09911091777183813,1.8819143627663228,131.06047025726005,24.99999999997222,0.1395861654285852,179.1008437205238,3,True,,,,,,,,,
24,4,17,False,9da73f903c46,10626,-399.8954471027813,0.10455289677423707,2.5599320626383815,399.8954471027813,156.21330461818232,1.4968031710564373,0.1,1323,0.12450592885375494,0.2894634378390216,1.8812580838888255,106.34629033597798,24.99999999997222,0.17314902198568008,144.38429806458734,3,True,,,,,,,,,
24,4,18,False,ec9582864907,10626,-399.7300205585859,0.26997944088117265,2.1607590680463318,399.7300205585859,184.99518362313535,1.4665052019435962,0.1,484,0.045548654244306416,0.37253279327443073,1.7936931662856685,96.90796671759078,24.999999999966693,0.2175425658593883,114.92003829781889,3,True,,,,,,,,,
24,4,19,False,9c2c74aac20e,10626,-399.84268655850434,0.15731344105120115,1.4194014438592717,399.84268655850434,281.69809766527703,1.151376691797839,0.1,2332,0.2194616977225673,0.12477625888436429,1.6450260690033003,132.03757041017678,24.99999999997222,0.17123552589568453,145.9977412350872,3,True,,,,,,,,,
24,4,20,False,c70f6a9cfca1,10626,-400.1482748894364,-0.1482748899692865,2.3266916497001375,400.1482748894364,171.9816525498801,1.7124231178571123,0.1,754,0.07095802747976661,0.6691969755449488,1.8624909240454823,69.68452691726064,24.999999999966693,0.1061529097815738,235.50932378027227,3,True,,,,,,,,,
24,4,21,False,289bc532133f,10626,-399.80167826390357,0.19832173565197309,1.7738044253929388,399.80167826390357,225.392198001388,1.3542387252418633,0.1,2523,0.23743647656691136,-0.08959503087483547,1.6734236215556795,130.18521916183167,24.99999999997222,0.18445381247600634,135.5352847652537,3,True,,,,,,,,,
24,4,22,False,53d1cc0c82a7,10626,-399.9668317793024,0.03316822025311694,1.7947382750082284,399.9668317793024,222.85524154070248,1.472523664749926,0.1,2415,0.22727272727272727,0.2460319577769245,1.7831109011274682,104.38398921158125,24.99999999997222,0.11474143817697433,217.881180480001,3,True,,,,,,,,,
24,4,23,False,0fe8a1bead43,10626,-400.0154230519834,-0.015423052427877337,2.095331997488472,400.0154230519834,190.90789599521887,1.7300176850228919,0.1,1341,0.1261998870694523,0.3121591330471312,1.9592705476686412,95.2077790233523,24.99999999997222,0.11598013688739191,215.55415152031907,3,True,,,,,,,,,
24,4,24,False,81ac0b5f6f7d,10626,-400.3479327435425,-0.347932744207867,2.001600455341645,400.3479327435425,200.01390970667458,1.6594198556105058,0.1,272,0.02559759081498212,0.9118316356167906,1.6642094135636942,45.33980809034622,24.999999999958415,0.07723137832592225,323.70262633999005,3,True,,,,,,,,,
24,4,25,False,1fe7af43fe75,10626,-400.0549750810862,-0.054975081530642456,2.197141411109328,400.0549750810862,182.07975738762303,1.5965950642339537,0.1,752,0.07076980990024469,0.5177229901576766,1.9592705476686412,90.28886470988928,24.99999999997222,0.11511268135594895,217.17850462250777,3,True,,,,,,,,,
24,4,26,False,6d3becc8ed11,10626,-399.8653058424462,0.13469415702087417,2.3261933850058085,399.8653058424462,171.89684590279572,1.4896270478909508,0.1,503,0.04733672124976473,0.5867805469855788,1.8624909240454823,85.63958199242451,24.999999999966693,0.2176816071577063,114.84663461646834,3,True,,,,,,,,,
24,4,27,False,824712c41260,10626,-399.99084415764077,0.00915584182632756,2.216568875938208,399.99084415764077,180.45495833660323,1.6022379661207105,0.1,922,0.08676830415960851,0.39489231587966783,1.720041227307644,82.70612352523304,24.999999999966693,0.16210050221184508,154.22530873651965,3,True,,,,,,,,,
24,4,28,False,5b435706fda8,10626,-400.05497508108624,-0.0549750815306993,1.640426472286947,400.05497508108624,243.87254280489796,1.5965950642339537,0.1,1224,0.11518915866741954,0.5110080191968501,1.9592705476686412,90.70944542639353,24.99999999997222,0.11511268135594896,217.17850462250775,3,True,,,,,,,,,
24,4,29,False,ab0a008b0673,10626,-399.52706978972697,0.47293020974012734,1.9088875042676818,399.52706978972697,209.2983839521753,1.0610857266868245,0.1,476,0.04479578392621871,0.12928504365789567,1.6452199217686294,142.86639052663048,24.999999999966693,0.307189358031008,81.3830275899179,3,True,,,,,,,,,
28,5,0,True,5a45ab25351e,98280,-725.1676098057208,-0.1676098069336831,3.023463850462008,725.1676098057208,239.84662812982194,1.6658055803404568,0.1,13737,0.13977411477411478,0.4278127041337695,1.7066841187185204,76.77194924052156,28.999999999951484,0.1656753506121532,175.04112647294542,4,True,,,,,,,,,
28,5,1,False,05d798eed536,98280,-724.8147669703444,0.18523302868413793,2.772351540157956,724.8147669703444,261.44403278995696,1.4435250794883738,0.1,20673,0.21034798534798535,0.1540581457310429,1.8318556008358509,116.22918638167803,28.99999999996114,0.23941690360520096,121.12762116321665,4,True,,,,,,,,,
28,5,2,False,4da0bf0a48ff,98280,-724.7734475802249,0.22655241896484313,3.080288084979884,724.7734475802249,235.2940463959747,1.3666537751796526,0.1,22046,0.2243182743182743,0.12849661682575572,1.9267423342417969,131.58019610194646,28.999999999967592,0.21231153018432375,136.59173373575373,4,True,,,,,,,,,
28,5,3,False,c801fd844d1d,98280,-724.424909703094,0.5750902960957092,2.7246555204525293,724.424909703094,265.87761434985975,1.0254024601858664,0.1,54790,0.5574888074888075,-0.08004256910658453,1.7664253813256225,180.07251027050518,28.999999999967592,0.2887645491468505,100.4278402097749,4,True,,,,,,,,,
28,5,4,False,971fb9f1950d,98280,-724.8287268854069,0.1712731137828314,2.782687680297613,724.8287268854069,260.4779300305399,1.6621001637503328,0.1,26300,0.2676027676027676,0.3744761363623153,2.00325972217685,97.99551322703543,28.999999999967592,0.22056443921669083,131.48085023568507,4,True,,,,,,,,,
28,5,5,False,e5606348dc92,98280,-724.7471462675128,0.25285373167696434,2.3828372641153237,724.7471462675128,304.1530184129422,1.388723307541231,0.1,30922,0.31463166463166464,0.03659121471303125,1.8827957150178825,132.94257324546544,28.999999999967592,0.1983997301398811,146.1695536557496,4,True,,,,,,,,,
28,5,6,False,e2abba545da8,98280,-724.9215493328209,0.07845066636889442,2.6919983702357513,724.9215493328209,269.28751419315904,1.7158088734486905,0.1,30557,0.3109177859177859,0.03463113574697395,2.00325972217685,114.73472464756699,28.999999999967592,0.13342574789955072,217.34935315333723,4,True,,,,,,,,,
28,5,7,False,47ec4eb4e610,98280,-724.8682777356045,0.1317222635852886,2.4493857262752954,724.8682777356045,295.9388021085144,1.570175045808181,0.1,27523,0.28004680504680507,0.008159894083836144,2.00325972217685,127.06225547395076,28.999999999967592,0.1866973451160326,155.33161428698443,4,True,,,,,,,,,
28,5,8,False,5b0dbe408bae,98280,-724.3735376154931,0.6264623835354541,3.5703577429411553,724.3735376154931,202.8854220694354,1.1447018322507623,0.1,10916,0.11107041107041107,0.0011095247661674845,1.6719418321058248,145.9622287888187,28.99999999996114,0.31436212257801355,92.2502996294166,4,True,,,,,,,,,
28,5,9,False,e4e98d248a7f,98280,-724.6525556942896,0.34744430490013656,2.9772455614423734,724.6525556942896,243.39697238249312,1.450947636031561,0.1,39561,0.40253357753357755,0.030957112113217198,1.8048289689269537,122.25609062401416,28.999999999967592,0.2453321740300899,118.20708031719784,4,True,,,,,,,,,
28,5,10,False,667bbac4d060,98280,-724.6418581957684,0.3581418034214039,3.006370613298486,724.6418581957684,241.0354382092354,1.2211778243907543,0.1,31933,0.3249185999185999,0.0031530155919859294,1.8790445859457692,153.61330126426637,28.999999999967592,0.2594079270267968,111.793037060783,4,True,,,,,,,,,
28,5,11,False,f65af1ac1aa6,98280,-724.7606096900383,0.23939030899020963,2.76511213704066,724.7606096900383,262.1089394463791,1.3488317938101948,0.1,27039,0.27512210012210014,0.12471720726819953,1.7422201748546475,119.91880492506097,28.99999999996114,0.23777097744443332,121.96610499588157,4,True,,,,,,,,,
28,5,12,False,20a3877d5243,98280,-724.8594720503834,0.14052794880637975,3.083077615889465,724.8594720503834,235.10905736353382,1.4630000945798858,0.1,21688,0.2206756206756207,0.2424049233778428,1.9841343337552626,119.05190005319677,28.999999999967592,0.19246925845317808,150.67341264279048,4,True,,,,,,,,,
28,5,13,False,11d97b8dfe99,98280,-724.8626740910413,0.1373259081484548,3.754176929291134,724.8626740910413,193.0816495182901,1.612350540054507,0.1,27655,0.2813899063899064,0.32501660064036403,1.8962825412755109,97.45188168461361,28.999999999967592,0.18926721779528216,153.22251966177774,4,True,,,,,,,,,
28,5,14,False,ebdfa8741b6a,98280,-724.6525556942896,0.34744430490013656,3.113477550575908,724.6525556942896,232.7469987892634,1.450947636031561,0.1,28226,0.2871998371998372,0.14626196628351132,1.9108105440446599,121.61352580492202,28.999999999967592,0.2453321740300899,118.20708031719784,4,True,,,,,,,,,
28,5,15,False,0cd70d23e0aa,98280,-724.6026699745594,0.3973300246303779,2.183777965230206,724.6026699745594,331.8115126682187,1.2652326435635641,0.1,51432,0.5233211233211233,-0.16091380696060406,1.8165337583103394,156.29122243490377,28.999999999967592,0.23890089452553828,121.389248280389,4,True,,,,,,,,,
28,5,16,False,6fb317762900,98280,-724.9326952104325,0.06730478825818409,3.671371515814144,724.9326952104325,197.4555536229014,1.6309289967504113,0.1,9234,0.09395604395604396,0.41135228639798993,1.7143134318799806,79.89073393618675,28.999999999947626,0.2300002356339368,126.08682734613966,4,True,,,,,,,,,
28,5,17,False,30dedf4b5976,98280,-724.6573947834398,0.3426052157499271,3.5488976216897754,724.6573947834398,204.19225123727315,1.2143498632291394,0.1,25373,0.2581705331705332,-0.12602602517170747,1.7734511148281258,156.4192657747609,28.999999999967592,0.2418304693106786,119.91871860742003,4,True,,,,,,,,,
28,5,18,False,0734c1e004a1,98280,-724.5669638184297,0.43303618076004113,2.763478527725283,724.5669638184297,262.1938099207329,1.2780961423980277,0.1,42813,0.43562271062271063,0.1647574639834797,1.8216747552674892,129.63948769731977,28.999999999967592,0.2670761025307855,108.58328291137467,4,True,,,,,,,,,
28,5,19,False,2b144afb487c,98280,-724.9086433355903,0.09135666310032775,3.6473196409720003,724.9086433355903,198.75105959794746,1.5535265217835201,0.1,4998,0.050854700854700854,0.41240478218088206,1.7026901339741274,83.05525098547646,28.999999999947626,0.2540521104760928,114.14980944500608,4,True,,,,,,,,,
28,5,20,False,b557fc677497,98280,-724.8299226259854,0.1700773732043217,3.721425464235381,724.8299226259854,194.77211880015764,1.4656890628359869,0.1,20481,0.2083943833943834,0.26161475588368094,1.9065228947326773,112.22763276040521,28.999999999967592,0.20909497541365651,138.6929549244134,4,True,,,,,,,,,
28,5,21,False,88a5bda4d56c,98280,-724.7232887054766,0.276711293713106,2.3052275758894893,724.7232887054766,314.3825348461905,1.3770661222021165,0.1,36794,0.37437932437932436,-0.08162856156838288,1.777368389173969,134.99692721868448,28.999999999967592,0.20572125349603093,140.9674474909181,4,True,,,,,,,,,
28,5,22,False,29208093df5a,98280,-724.299044870106,0.700955128922601,3.3477519286918778,724.299044870106,216.3538578418871,1.0581098555158324,0.1,14923,0.15184167684167685,-0.04037343726820279,1.630706747150379,157.93068892680563,28.99999999996114,0.3690572696196455,78.57859033599001,4,True,,,,,,,,,
28,5,23,False,b36e1d2a3ec9,98280,-724.5026785311939,0.4973214679959028,3.217780141102594,724.5026785311939,225.1560537889758,0.9314311628272044,0.1,32709,0.3328144078144078,-0.2656314662444808,1.618068601448829,202.23717466953235,28.999999999967592,0.2502680848918123,115.87574185699276,4,True,,,,,,,,,
28,5,24,False,972ccc4dd452,98280,-724.7468246112237,0.25317538796605277,3.241630701052941,724.7468246112237,223.57476574238166,1.2117696170199026,0.1,34753,0.3536121286121286,-0.06974375300775794,1.7632733671552152,151.26779004996845,28.999999999967592,0.1987213864289732,145.93295931101378,4,True,,,,,,,,,
28,5,25,False,1d1c22def3a4,98280,-724.6039389893616,0.39606100982814496,3.4954418276115575,724.6039389893616,207.29967046382944,1.0389818698343516,0.1,19614,0.19957264957264959,0.12587536170805297,1.774035074044415,158.63219178205043,28.999999999967592,0.23874756877718517,121.46720550286436,4,True,,,,,,,,,
28,5,26,False,4c6b00663cec,98280,-724.5021681164362,0.4978318827535304,2.6220534860681255,724.5021681164362,276.3109799117242,1.1992231997260192,0.1,53717,0.5465710215710216,0.12495791864764401,1.8296490509951109,142.14961257728584,28.999999999967592,0.25075981680546655,115.64851326424878,4,True,,,,,,,,,
28,5,27,False,76aada0841fa,98280,-724.800482556293,0.199517442896763,3.6293212731255835,724.800482556293,199.7068950393836,1.3349190580921686,0.1,26164,0.26621896621896624,0.061145224705162524,1.8845120244477664,136.59006429562194,28.999999999967592,0.16634922264368435,174.33204399208302,4,True,,,,,,,,,
28,5,28,False,8cd7da64b0a0,98280,-724.8484595992479,0.15154039978062883,2.43261690531358,724.8484595992479,297.970657860659,1.4839865609505818,0.1,22363,0.22754375254375253,0.03463113574697395,1.7313740409547322,114.33681071349415,28.99999999996114,0.17738102182895543,163.48986887630625,4,True,,,,,,,,,
28,5,29,False,ddf8fb73dcb3,98280,-724.746616822371,0.2533831768187156,3.053457327126239,724.746616822371,237.35279035468503,1.3748711446092479,0.1,18530,0.18854293854293855,-0.08268023063394135,1.9319964035083277,146.53566932738707,28.999999999967592,0.2175824184151393,133.28282777258525,4,True,,,,,,,,,
30,6,0,True,23de33e1453c,593775,-1115.9576980794068,0.04230191872193245,3.999925715645759,1115.9576980794068,278.994605753383,1.552609162714545,0.1,146484,0.24669950738916255,0.17160055271088737,1.695433411052373,98.14658414595804,30.999999999948017,0.20991172565526275,147.68112597415927,5,True,,,,,,,,,
30,6,1,False,3dc386b1653c,593775,-1115.143468104739,0.856531894011141,4.484257678892391,1115.143468104739,248.67961387539594,1.0169711251560223,0.1,245736,0.41385373247442214,-0.16943139414785596,1.6892161698574089,182.76306160807798,30.99999999996528,0.3581755569343049,86.54973629496212,5,True,,,,,,,,,
30,6,2,False,2a8e3e5572e4,593775,-1115.15480358193,0.8451964160497027,4.768768982246456,1115.15480358193,233.8454237841076,1.173764757889141,0.1,95922,0.16154604016672983,-0.0048620666113081525,1.6024200686924865,136.93392347153758,30.999999999943885,0.43824429559174405,70.73680207995817,5,True,,,,,,,,,
30,6,3,False,eb913231db53,593775,-1115.5394860063516,0.4605139923985462,2.717111150591336,1115.5394860063516,410.56085827168766,1.3413691375878254,0.1,345788,0.582355269251821,-0.16333842970841755,1.9159417364807196,155.0117792279232,30.99999999996528,0.2899884762651098,106.90079964289625,5,True,,,,,,,,,
30,6,4,False,e4dfb3120b58,593775,-1115.000154677562,0.9998453204177622,4.7131728024107815,1115.000154677562,236.57103217332514,1.25348815118164,0.1,98213,0.16540440402509368,0.05607260370029089,1.60223273296597,123.34860347966932,30.999999999943885,0.4625865918027292,67.01448020604083,5,True,,,,,,,,,
30,6,5,False,c430857a14a2,593775,-1115.5403738436662,0.45962615508392446,3.917170165870175,1115.5403738436662,284.78220924973675,1.133538108996453,0.1,243286,0.4097275904172456,-0.28469621633253933,1.8521763403357607,188.5135170762033,30.99999999996528,0.23130724848905238,134.02087570737106,5,True,,,,,,,,,
30,6,6,False,2ae97b85344c,593775,-1115.5811896488976,0.41881034985249244,2.7200741888320863,1115.5811896488976,410.1289568605086,1.3326744369156274,0.1,260069,0.4379925055787125,-0.03326943467697684,1.8184929919633706,138.95084765984626,30.99999999996528,0.2482848337190953,124.85659931624372,5,True,,,,,,,,,
30,6,7,False,12051a226b09,593775,-1114.804685693366,1.195314304613703,5.0589339778262,1114.804685693366,220.36355694295744,1.0990998820975384,0.1,32758,0.0551690455138731,-0.08409007395522303,1.5422180176976683,147.96727014010966,30.999999999943885,0.5457441389553145,56.80317531084317,5,True,,,,,,,,,
30,6,8,False,4c1a7b89a5fd,593775,-1115.5657878658894,0.4342121328606936,3.7503218096744604,1115.5657878658894,297.4586834090176,1.1959984557621524,0.1,259780,0.43750578922992717,-0.06147629841255852,1.8681508261199278,161.34026889715568,30.99999999996528,0.2346946899637447,132.08649929299258,5,True,,,,,,,,,
30,6,9,False,5ba2b505ebce,593775,-1115.238525331171,0.7614746675790229,3.082045160927237,1115.238525331171,361.8501569897991,1.1822071790724882,0.1,304816,0.5133527009389078,-0.12432976991501901,1.8187249526445648,164.35822391841893,30.99999999996528,0.3201847849648133,96.81909152357763,5,True,,,,,,,,,
30,6,10,False,5e9243914292,593775,-1115.3105823528924,0.6894176458577022,3.7939049588455873,1115.3105823528924,293.97430733010776,1.2570835115276453,0.1,329825,0.5554713485747969,0.049314803375905006,1.823913537971789,141.16792705675846,30.99999999996528,0.34007517567882234,91.15631547667758,5,True,,,,,,,,,
30,6,11,False,72a66fb60bc9,593775,-1115.4899986884125,0.5100013103376568,3.431056603431898,1115.4899986884125,325.1155919644837,1.4483440738069222,0.1,293027,0.4934983790156204,0.17811704783274115,1.8856460726121471,117.89526091622864,30.99999999996528,0.30020659031056784,103.26222341719864,5,True,,,,,,,,,
30,6,12,False,f99e6c59b3d6,593775,-1115.3346654140728,0.6653345846773391,3.782545331119991,1115.3346654140728,294.8635291262533,1.309099507743065,0.1,264931,0.44618079238768893,-0.19894165007324255,1.826780850947868,154.74167464271142,30.99999999996528,0.3071774174527967,100.91887697027397,5,True,,,,,,,,,
30,6,13,False,d737fdc28c4c,593775,-1115.5596843473818,0.44031565136833706,4.640785514295658,1115.5596843473818,240.38165110431584,1.4444566105865524,0.1,239448,0.4032638625742074,0.046649553477044074,1.9567214834232531,132.23463522179344,30.99999999996528,0.30298974321981925,102.3136944192687,5,True,,,,,,,,,
30,6,14,False,56bc5affbcc8,593775,-1115.5293565568209,0.4706434419292691,3.4759680886268143,1115.5293565568209,320.9262364078584,1.2639713054837154,0.1,370890,0.6246305418719211,-0.20428394367138944,1.9046080791313393,166.84651096534714,30.99999999996528,0.2511318425973787,123.44113625473338,5,True,,,,,,,,,
30,6,15,False,901d213dbaea,593775,-1115.6916083848037,0.3083916139464691,3.028632085972049,1115.6916083848037,368.3813605331725,1.5546800470690043,0.1,287039,0.48341375099995787,-0.1747903988943655,1.9207784118890863,134.79100183566194,30.99999999996528,0.22994094757769767,134.81722297195586,5,True,,,,,,,,,
30,6,16,False,33d6f5d57e2e,593775,-1115.4037834750752,0.5962165236749115,3.581118643179707,1115.4037834750752,311.46797819708604,1.3145804371372003,0.1,285676,0.4811182687044756,-0.007945782453236603,1.8546340450092493,141.6862578237266,30.99999999996528,0.3191306201597845,97.13890815128924,5,True,,,,,,,,,
30,6,17,False,3dee995a342d,593775,-1115.3022199562063,0.6977800425438545,4.643009530359677,1115.3022199562063,240.2110554939584,1.350372941821216,0.1,201756,0.3397852721990653,0.028879687737199684,1.7715244707391766,129.04914850054038,30.99999999996528,0.32582631891717606,95.14271315769729,5,True,,,,,,,,,
30,6,18,False,42d06643c09d,593775,-1114.7707502115131,1.2292497869880208,4.310366149975835,1114.7707502115131,258.62553468172604,1.1337538880344111,0.1,145404,0.24488063660477455,-0.28469621633253933,1.6456383176355323,170.26045549574184,30.999999999958366,0.4781732507555694,64.83005887714287,5,True,,,,,,,,,
30,6,19,False,ea0ca4770706,593775,-1115.579622704962,0.42037729378807853,3.710802776870196,1115.579622704962,300.63026514329493,1.4004438599432363,0.1,262336,0.44181045008631215,-0.038260466189828354,1.9554496393434182,142.36272960017524,30.99999999996528,0.25455780220291213,121.779806911024,5,True,,,,,,,,,
30,6,20,False,ad3f940c6d8e,593775,-1115.5647683772786,0.43523162147153016,4.706201410030644,1115.5647683772786,237.04144195775393,1.50256845913526,0.1,238739,0.40206980758704897,-0.051036286513513725,1.8856460726121471,128.8914556505623,30.99999999996528,0.27073914366322793,114.50135942856545,5,True,,,,,,,,,
30,6,21,False,aa6ab870e031,593775,-1115.258784986347,0.7412150124030177,3.7188788569496865,1115.258784986347,299.8911306030305,1.2477695258785177,0.1,349700,0.5889436234263821,-0.06261502427628979,1.7895948156288914,148.44166342346713,30.99999999996528,0.31819791099809264,97.42364399165116,5,True,,,,,,,,,
30,6,22,False,0f6ce2558eb9,593775,-1115.3313094540488,0.6686905447013487,3.582861493691553,1115.3313094540488,311.29623944934644,1.2424287721763327,0.1,277130,0.46672561155319775,-0.17821858497270665,1.726176414449343,153.28001428091258,30.99999999996528,0.29553116205286023,104.89587556394632,5,True,,,,,,,,,
30,6,23,False,87f1b4fbcace,593775,-1115.3119841960292,0.6880158027208836,4.652773770182648,1115.3119841960292,239.70905083404622,1.2390120250125989,0.1,300935,0.5068165550924172,-0.23665780800697986,1.6918333349667498,155.64749203738518,30.99999999996528,0.28978389157787654,106.97627059658123,5,True,,,,,,,,,
30,6,24,False,f21641783170,593775,-1115.407966678454,0.5920333202961956,4.666833789343855,1115.407966678454,239.00743352492043,1.1711610758602495,0.1,236275,0.39792008757526,-0.06195746255224401,1.852627056196401,163.47747190473615,30.99999999996528,0.29033604060666507,106.77282756625713,5,True,,,,,,,,,
30,6,25,False,46df093e7a8a,593775,-1115.5769158544645,0.42308414366425495,3.820514084127126,1115.5769158544645,291.99654582855453,1.0559267223310689,0.1,273602,0.46078396699086355,-0.005130816121194706,1.4735264061817794,140.03407537965165,30.999999999948017,0.2601420903554411,119.16564504264437,5,True,,,,,,,,,
30,6,26,False,26101238af26,593775,-1115.4734217998644,0.5265781979892381,4.579800590353443,1115.4734217998644,243.56375344145243,1.4947819270812743,0.1,84430,0.14219190770914908,0.09914347624251323,1.6632247464392014,104.63608382332588,30.99999999994038,0.4205637298417375,73.71058843235483,5,True,,,,,,,,,
30,6,27,False,2c13a2eb2956,593775,-1115.4956203332438,0.5043796655063488,4.836409907397183,1115.4956203332438,230.64538401245056,1.3525190515937275,0.1,169623,0.285668813944676,0.0009354527824670629,1.962964644849355,145.06480997476154,30.99999999996528,0.30240136479432844,102.51276485160456,5,True,,,,,,,,,
30,6,28,False,b7cf22b4cbc4,593775,-1115.2538792140704,0.7461207846797606,4.134487549552887,1115.2538792140704,269.7441619662578,1.1783590366346988,0.1,312266,0.5258995410719549,0.12867990281374686,1.7824109466310234,140.34186461031462,30.99999999996528,0.315624257258467,98.21805291276821,5,True,,,,,,,,,
30,6,29,False,583033c13c12,593775,-1115.4865212884943,0.5134787102558676,4.456216593074032,1115.4865212884943,250.32143254037797,1.3189387199046911,0.1,328116,0.5525931539724643,-0.10970902115390227,1.7684788236448592,142.40144871434833,30.99999999996528,0.2716293875148263,114.126090271706,5,True,,,,,,,,,
