n_assets,n_select,feasible_set_size,solution,rank,rank_ties,solution_index,f,f_star,delta_F,penalty_label,penalty,threshold,threshold_kind,threshold_binding_m,a_margin,a_margin_target,a_heur,E_A,E_A_star,abs_E_star,g_off,g_F,deflation_D,c_max_all_states,c_max_cardinality,c_max_proven,r_all,r_all_of_worst_feasible
12,2,66,published_qaoa,1,1,1028,-0.25261168083239516,-0.25261168083239516,0.6490147388383165,Aheur,12.999999999979208,0.01071663840056869,"A_crit (exact, all states)",1,0.19822334062316602,-0.06510597860979783,12.999999999979208,-52.252611680749226,-52.252611680749226,52.252611680749226,0.0,0.0,80.51067033435503,1257.2760950922252,12,True,1.0,0.9995043905983263
12,2,66,optimum,1,1,1028,-0.25261168083239516,-0.25261168083239516,0.6490147388383165,Amargin,0.19822334062316602,0.01071663840056869,"A_crit (exact, all states)",1,0.19822334062316602,-0.06510597860979783,12.999999999979208,-1.0455050433250592,-1.0455050433250592,1.0455050433250592,0.0,0.0,1.6109110945560774,28.305535794045365,12,True,1.0,0.9778878458711429
12,2,66,rank_2,2,1,6,-0.19909386996995387,-0.25261168083239516,0.6490147388383165,Amargin,0.19822334062316602,0.01071663840056869,"A_crit (exact, all states)",1,0.19822334062316602,-0.06510597860979783,12.999999999979208,-0.991987232462618,-1.0455050433250592,1.0455050433250592,0.051188476998864176,0.08246008551089888,1.6109110945560774,28.305535794045365,12,True,0.9981766298797042,0.9778878458711429
12,2,66,rank_5,5,1,260,-0.11710947655384518,-0.25261168083239516,0.6490147388383165,Amargin,0.19822334062316602,0.01071663840056869,"A_crit (exact, all states)",1,0.19822334062316602,-0.06510597860979783,12.999999999979208,-0.9100028390465092,-1.0455050433250592,1.0455050433250592,0.12960454389354947,0.20878139766299897,1.6109110945560774,28.305535794045365,12,True,0.9953833935556375,0.9778878458711429
12,2,66,rank_10,10,1,36,-0.06798763830809368,-0.25261168083239516,0.6490147388383165,Amargin,0.19822334062316602,0.01071663840056869,"A_crit (exact, all states)",1,0.19822334062316602,-0.06510597860979783,12.999999999979208,-0.8608810008007577,-1.0455050433250592,1.0455050433250592,0.17658838061376983,0.2844681815004132,1.6109110945560774,28.305535794045365,12,True,0.9937097957259071,0.9778878458711429
12,2,66,rank_50,50,1,72,0.22495747975088365,-0.25261168083239516,0.6490147388383165,Amargin,0.19822334062316602,0.01071663840056869,"A_crit (exact, all states)",1,0.19822334062316602,-0.06510597860979783,12.999999999979208,-0.5679358827417804,-1.0455050433250592,1.0455050433250592,0.45678322035104446,0.735837157470551,1.6109110945560774,28.305535794045365,12,True,0.9837290553602711,0.9778878458711429
12,2,66,median,34,1,2560,0.1577108972711171,-0.25261168083239516,0.6490147388383165,Amargin,0.19822334062316602,0.01071663840056869,"A_crit (exact, all states)",1,0.19822334062316602,-0.06510597860979783,12.999999999979208,-0.635182465221547,-1.0455050433250592,1.0455050433250592,0.3924635091176106,0.6322238210459692,1.6109110945560774,28.305535794045365,12,True,0.9860201694250965,0.9778878458711429
12,2,66,worst_feasible,66,1,144,0.39640305800592135,-0.25261168083239516,0.6490147388383165,Amargin,0.19822334062316602,0.01071663840056869,"A_crit (exact, all states)",1,0.19822334062316602,-0.06510597860979783,12.999999999979208,-0.3964903044867427,-1.0455050433250592,1.0455050433250592,0.6207667222476808,1.0,1.6109110945560774,28.305535794045365,12,True,0.9778878458711429,0.9778878458711429
12,2,66,published_qaoa,1,1,1028,-0.25261168083239516,-0.25261168083239516,0.6490147388383165,Amargin,0.19822334062316602,0.01071663840056869,"A_crit (exact, all states)",1,0.19822334062316602,-0.06510597860979783,12.999999999979208,-1.0455050433250592,-1.0455050433250592,1.0455050433250592,0.0,0.0,1.6109110945560774,28.305535794045365,12,True,1.0,0.9778878458711429
16,3,560,optimum,1,1,16394,-0.2671105968767471,-0.2671105968767471,1.2705106296258624,1.1xAcrit,0.04852299130632842,0.04411181027848038,"A_crit (exact, all states)",2,0.31113031231330396,-9.30948419234634e-05,16.999999999972275,-0.7038175186337029,-0.7038175186337029,0.7038175186337029,0.0,0.0,0.5539642898076041,23.322914568838666,16,True,1.0,0.9471209557337883
16,3,560,rank_2,2,1,16402,-0.26084886763190396,-0.2671105968767471,1.2705106296258624,1.1xAcrit,0.04852299130632842,0.04411181027848038,"A_crit (exact, all states)",2,0.31113031231330396,-9.30948419234634e-05,16.999999999972275,-0.6975557893888598,-0.7038175186337029,0.7038175186337029,0.008896807878551847,0.004928513857996672,0.5539642898076041,23.322914568838666,16,True,0.9997393848975364,0.9471209557337883
16,3,560,rank_5,5,1,8202,-0.23187921177598703,-0.2671105968767471,1.2705106296258624,1.1xAcrit,0.04852299130632842,0.04411181027848038,"A_crit (exact, all states)",2,0.31113031231330396,-9.30948419234634e-05,16.999999999972275,-0.6685861335329428,-0.7038175186337029,0.7038175186337029,0.05005755635232491,0.027730098654219795,0.5539642898076041,23.322914568838666,16,True,0.9985336588857572,0.9471209557337883
16,3,560,rank_10,10,1,22,-0.1939724416855046,-0.2671105968767471,1.2705106296258624,1.1xAcrit,0.04852299130632842,0.04411181027848038,"A_crit (exact, all states)",2,0.31113031231330396,-9.30948419234634e-05,16.999999999972275,-0.6306793634424603,-0.7038175186337029,0.7038175186337029,0.10391636078229927,0.05756595300015718,0.5539642898076041,23.322914568838666,16,True,0.996955967423078,0.9471209557337883
16,3,560,rank_50,50,1,12290,-0.06771649523951706,-0.2671105968767471,1.2705106296258624,1.1xAcrit,0.04852299130632842,0.04411181027848038,"A_crit (exact, all states)",2,0.31113031231330396,-9.30948419234634e-05,16.999999999972275,-0.5044234169964729,-0.7038175186337029,0.7038175186337029,0.2833036921620068,0.1569401286283982,0.5539642898076041,23.322914568838666,16,True,0.9917011559911141,0.9471209557337883
16,3,560,rank_100,100,1,12292,0.03791900471369991,-0.2671105968767471,1.2705106296258624,1.1xAcrit,0.04852299130632842,0.04411181027848038,"A_crit (exact, all states)",2,0.31113031231330396,-9.30948419234634e-05,16.999999999972275,-0.3987879170432559,-0.7038175186337029,0.7038175186337029,0.4333930223598166,0.2400842578391269,0.5539642898076041,23.322914568838666,16,True,0.9873045739021041,0.9471209557337883
16,3,560,median,281,1,1060,0.24951710557241713,-0.2671105968767471,1.2705106296258624,1.1xAcrit,0.04852299130632842,0.04411181027848038,"A_crit (exact, all states)",2,0.31113031231330396,-9.30948419234634e-05,16.999999999972275,-0.18718981618453867,-0.7038175186337029,0.7038175186337029,0.7340364352567923,0.4066299725499344,0.5539642898076041,23.322914568838666,16,True,0.9784977956815636,0.9471209557337883
16,3,560,worst_feasible,560,1,289,1.0034000327491153,-0.2671105968767471,1.2705106296258624,1.1xAcrit,0.04852299130632842,0.04411181027848038,"A_crit (exact, all states)",2,0.31113031231330396,-9.30948419234634e-05,16.999999999972275,0.5666931109921595,-0.7038175186337029,0.7038175186337029,1.805170510805502,1.0,0.5539642898076041,23.322914568838666,16,True,0.9471209557337883,0.9471209557337883
16,3,560,published_qaoa,1,1,16394,-0.2671105968767471,-0.2671105968767471,1.2705106296258624,1.1xAcrit,0.04852299130632842,0.04411181027848038,"A_crit (exact, all states)",2,0.31113031231330396,-9.30948419234634e-05,16.999999999972275,-0.7038175186337029,-0.7038175186337029,0.7038175186337029,0.0,0.0,0.5539642898076041,23.322914568838666,16,True,1.0,0.9471209557337883
16,3,560,optimum,1,1,16394,-0.2671105968767471,-0.2671105968767471,1.2705106296258624,2xAcrit,0.08822362055696076,0.04411181027848038,"A_crit (exact, all states)",2,0.31113031231330396,-9.30948419234634e-05,16.999999999972275,-1.061123181889394,-1.061123181889394,1.061123181889394,0.0,0.0,0.8351942574473947,29.675015248939836,16,True,1.0,0.9586639475715173
16,3,560,rank_2,2,1,16402,-0.26084886763190396,-0.2671105968767471,1.2705106296258624,2xAcrit,0.08822362055696076,0.04411181027848038,"A_crit (exact, all states)",2,0.31113031231330396,-9.30948419234634e-05,16.999999999972275,-1.0548614526445508,-1.061123181889394,1.061123181889394,0.005901038966742534,0.004928513857996672,0.8351942574473947,29.675015248939836,16,True,0.9997962746927714,0.9586639475715173
16,3,560,rank_5,5,1,8202,-0.23187921177598703,-0.2671105968767471,1.2705106296258624,2xAcrit,0.08822362055696076,0.04411181027848038,"A_crit (exact, all states)",2,0.31113031231330396,-9.30948419234634e-05,16.999999999972275,-1.0258917967886338,-1.061123181889394,1.061123181889394,0.033201974758508675,0.027730098654219795,0.8351942574473947,29.675015248939836,16,True,0.9988537471881822,0.9586639475715173
16,3,560,rank_10,10,1,22,-0.1939724416855046,-0.2671105968767471,1.2705106296258624,2xAcrit,0.08822362055696076,0.04411181027848038,"A_crit (exact, all states)",2,0.31113031231330396,-9.30948419234634e-05,16.999999999972275,-0.9879850266981514,-1.061123181889394,1.061123181889394,0.06892522606189377,0.05756595300015718,0.8351942574473947,29.675015248939836,16,True,0.99762045074869,0.9586639475715173
16,3,560,rank_50,50,1,12290,-0.06771649523951706,-0.2671105968767471,1.2705106296258624,2xAcrit,0.08822362055696076,0.04411181027848038,"A_crit (exact, all states)",2,0.31113031231330396,-9.30948419234634e-05,16.999999999972275,-0.8617290802521639,-1.061123181889394,1.061123181889394,0.18790853412720357,0.1569401286283982,0.8351942574473947,29.675015248939836,16,True,0.9935127146148838,0.9586639475715173
16,3,560,rank_100,100,1,12292,0.03791900471369991,-0.2671105968767471,1.2705106296258624,2xAcrit,0.08822362055696076,0.04411181027848038,"A_crit (exact, all states)",2,0.31113031231330396,-9.30948419234634e-05,16.999999999972275,-0.7560935802989469,-1.061123181889394,1.061123181889394,0.287459181739224,0.2400842578391269,0.8351942574473947,29.675015248939836,16,True,0.9900758645307085,0.9586639475715173
16,3,560,median,281,1,1060,0.24951710557241713,-0.2671105968767471,1.2705106296258624,2xAcrit,0.08822362055696076,0.04411181027848038,"A_crit (exact, all states)",2,0.31113031231330396,-9.30948419234634e-05,16.999999999972275,-0.5444954794402297,-1.061123181889394,1.061123181889394,0.48686873613417564,0.4066299725499344,0.8351942574473947,29.675015248939836,16,True,0.9831915221356834,0.9586639475715173
16,3,560,worst_feasible,560,1,289,1.0034000327491153,-0.2671105968767471,1.2705106296258624,2xAcrit,0.08822362055696076,0.04411181027848038,"A_crit (exact, all states)",2,0.31113031231330396,-9.30948419234634e-05,16.999999999972275,0.20938744773646845,-1.061123181889394,1.061123181889394,1.1973262400729399,1.0,0.8351942574473947,29.675015248939836,16,True,0.9586639475715173,0.9586639475715173
16,3,560,published_qaoa,1,1,16394,-0.2671105968767471,-0.2671105968767471,1.2705106296258624,2xAcrit,0.08822362055696076,0.04411181027848038,"A_crit (exact, all states)",2,0.31113031231330396,-9.30948419234634e-05,16.999999999972275,-1.061123181889394,-1.061123181889394,1.061123181889394,0.0,0.0,0.8351942574473947,29.675015248939836,16,True,1.0,0.9586639475715173
16,3,560,optimum,1,1,16394,-0.2671105968767471,-0.2671105968767471,1.2705106296258624,5xAcrit,0.2205590513924019,0.04411181027848038,"A_crit (exact, all states)",2,0.31113031231330396,-9.30948419234634e-05,16.999999999972275,-2.2521420594083645,-2.2521420594083645,2.2521420594083645,0.0,0.0,1.772627482913363,50.84868418261042,16,True,1.0,0.9760736184436146
16,3,560,rank_2,2,1,16402,-0.26084886763190396,-0.2671105968767471,1.2705106296258624,5xAcrit,0.2205590513924019,0.04411181027848038,"A_crit (exact, all states)",2,0.31113031231330396,-9.30948419234634e-05,16.999999999972275,-2.245880330163521,-2.2521420594083645,2.2521420594083645,0.0027803438147627727,0.004928513857996672,1.772627482913363,50.84868418261042,16,True,0.9998820784969277,0.9760736184436146
16,3,560,rank_5,5,1,8202,-0.23187921177598703,-0.2671105968767471,1.2705106296258624,5xAcrit,0.2205590513924019,0.04411181027848038,"A_crit (exact, all states)",2,0.31113031231330396,-9.30948419234634e-05,16.999999999972275,-2.2169106743076044,-2.2521420594083645,2.2521420594083645,0.01564350035273322,0.027730098654219795,1.772627482913363,50.84868418261042,16,True,0.999336519079003,0.9760736184436146
16,3,560,rank_10,10,1,22,-0.1939724416855046,-0.2671105968767471,1.2705106296258624,5xAcrit,0.2205590513924019,0.04411181027848038,"A_crit (exact, all states)",2,0.31113031231330396,-9.30948419234634e-05,16.999999999972275,-2.179003904217122,-2.2521420594083645,2.2521420594083645,0.03247492976107192,0.05756595300015718,1.772627482913363,50.84868418261042,16,True,0.9986226550438613,0.9760736184436146
16,3,560,rank_50,50,1,12290,-0.06771649523951706,-0.2671105968767471,1.2705106296258624,5xAcrit,0.2205590513924019,0.04411181027848038,"A_crit (exact, all states)",2,0.31113031231330396,-9.30948419234634e-05,16.999999999972275,-2.0527479577711345,-2.2521420594083645,2.2521420594083645,0.08853531277223724,0.1569401286283982,1.772627482913363,50.84868418261042,16,True,0.9962449906009287,0.9760736184436146
16,3,560,rank_100,100,1,12292,0.03791900471369991,-0.2671105968767471,1.2705106296258624,5xAcrit,0.2205590513924019,0.04411181027848038,"A_crit (exact, all states)",2,0.31113031231330396,-9.30948419234634e-05,16.999999999972275,-1.9471124578179173,-2.2521420594083645,2.2521420594083645,0.1354397695812217,0.2400842578391269,1.772627482913363,50.84868418261042,16,True,0.9942556524412595,0.9760736184436146
16,3,560,median,281,1,1060,0.24951710557241713,-0.2671105968767471,1.2705106296258624,5xAcrit,0.2205590513924019,0.04411181027848038,"A_crit (exact, all states)",2,0.31113031231330396,-9.30948419234634e-05,16.999999999972275,-1.7355143569592002,-2.2521420594083645,2.2521420594083645,0.22939392312795837,0.4066299725499344,1.772627482913363,50.84868418261042,16,True,0.9902708161245077,0.9760736184436146
16,3,560,worst_feasible,560,1,289,1.0034000327491153,-0.2671105968767471,1.2705106296258624,5xAcrit,0.2205590513924019,0.04411181027848038,"A_crit (exact, all states)",2,0.31113031231330396,-9.30948419234634e-05,16.999999999972275,-0.981631429782502,-2.2521420594083645,2.2521420594083645,0.5641343201767761,1.0,1.772627482913363,50.84868418261042,16,True,0.9760736184436146,0.9760736184436146
16,3,560,published_qaoa,1,1,16394,-0.2671105968767471,-0.2671105968767471,1.2705106296258624,5xAcrit,0.2205590513924019,0.04411181027848038,"A_crit (exact, all states)",2,0.31113031231330396,-9.30948419234634e-05,16.999999999972275,-2.2521420594083645,-2.2521420594083645,2.2521420594083645,0.0,0.0,1.772627482913363,50.84868418261042,16,True,1.0,0.9760736184436146
16,3,560,optimum,1,1,16394,-0.2671105968767471,-0.2671105968767471,1.2705106296258624,10xAcrit,0.4411181027848038,0.04411181027848038,"A_crit (exact, all states)",2,0.31113031231330396,-9.30948419234634e-05,16.999999999972275,-4.237173521939981,-4.237173521939981,4.237173521939981,0.0,0.0,3.3350161920233097,86.13813240539471,16,True,1.0,0.9859418386849235
16,3,560,rank_2,2,1,16402,-0.26084886763190396,-0.2671105968767471,1.2705106296258624,10xAcrit,0.4411181027848038,0.04411181027848038,"A_crit (exact, all states)",2,0.31113031231330396,-9.30948419234634e-05,16.999999999972275,-4.230911792695139,-4.237173521939981,4.237173521939981,0.001477808074750788,0.004928513857996672,3.3350161920233097,86.13813240539471,16,True,0.9999307141571407,0.9859418386849235
16,3,560,rank_5,5,1,8202,-0.23187921177598703,-0.2671105968767471,1.2705106296258624,10xAcrit,0.4411181027848038,0.04411181027848038,"A_crit (exact, all states)",2,0.31113031231330396,-9.30948419234634e-05,16.999999999972275,-4.201942136839222,-4.237173521939981,4.237173521939981,0.008314831790185797,0.027730098654219795,3.3350161920233097,86.13813240539471,16,True,0.999610165799836,0.9859418386849235
16,3,560,rank_10,10,1,22,-0.1939724416855046,-0.2671105968767471,1.2705106296258624,10xAcrit,0.4411181027848038,0.04411181027848038,"A_crit (exact, all states)",2,0.31113031231330396,-9.30948419234634e-05,16.999999999972275,-4.164035366748739,-4.237173521939981,4.237173521939981,0.017261071516787057,0.05756595300015718,3.3350161920233097,86.13813240539471,16,True,0.9991907285464676,0.9859418386849235
16,3,560,rank_50,50,1,12290,-0.06771649523951706,-0.2671105968767471,1.2705106296258624,10xAcrit,0.4411181027848038,0.04411181027848038,"A_crit (exact, all states)",2,0.31113031231330396,-9.30948419234634e-05,16.999999999972275,-4.037779420302751,-4.237173521939981,4.237173521939981,0.047058280857456565,0.1569401286283982,3.3350161920233097,86.13813240539471,16,True,0.9977937103549331,0.9859418386849235
16,3,560,rank_100,100,1,12292,0.03791900471369991,-0.2671105968767471,1.2705106296258624,10xAcrit,0.4411181027848038,0.04411181027848038,"A_crit (exact, all states)",2,0.31113031231330396,-9.30948419234634e-05,16.999999999972275,-3.9321439203495343,-4.237173521939981,4.237173521939981,0.07198893319119719,0.2400842578391269,3.3350161920233097,86.13813240539471,16,True,0.9966248567740871,0.9859418386849235
16,3,560,median,281,1,1060,0.24951710557241713,-0.2671105968767471,1.2705106296258624,10xAcrit,0.4411181027848038,0.04411181027848038,"A_crit (exact, all states)",2,0.31113031231330396,-9.30948419234634e-05,16.999999999972275,-3.7205458194908174,-4.237173521939981,4.237173521939981,0.12192743577152991,0.4066299725499344,3.3350161920233097,86.13813240539471,16,True,0.994283530250348,0.9859418386849235
16,3,560,worst_feasible,560,1,289,1.0034000327491153,-0.2671105968767471,1.2705106296258624,10xAcrit,0.4411181027848038,0.04411181027848038,"A_crit (exact, all states)",2,0.31113031231330396,-9.30948419234634e-05,16.999999999972275,-2.966662892314119,-4.237173521939981,4.237173521939981,0.299848619143679,1.0,3.3350161920233097,86.13813240539471,16,True,0.9859418386849235,0.9859418386849235
16,3,560,published_qaoa,1,1,16394,-0.2671105968767471,-0.2671105968767471,1.2705106296258624,10xAcrit,0.4411181027848038,0.04411181027848038,"A_crit (exact, all states)",2,0.31113031231330396,-9.30948419234634e-05,16.999999999972275,-4.237173521939981,-4.237173521939981,4.237173521939981,0.0,0.0,3.3350161920233097,86.13813240539471,16,True,1.0,0.9859418386849235
16,3,560,optimum,1,1,16394,-0.2671105968767471,-0.2671105968767471,1.2705106296258624,Aheur,16.999999999972275,0.04411181027848038,"A_crit (exact, all states)",2,0.31113031231330396,-9.30948419234634e-05,16.999999999972275,-153.2671105966272,-153.2671105966272,153.2671105966272,0.0,0.0,120.63426076313978,2735.5592359553902,16,True,1.0,0.9995601983375905
16,3,560,rank_2,2,1,16402,-0.26084886763190396,-0.2671105968767471,1.2705106296258624,Aheur,16.999999999972275,0.04411181027848038,"A_crit (exact, all states)",2,0.31113031231330396,-9.30948419234634e-05,16.999999999972275,-153.26084886738235,-153.2671105966272,153.2671105966272,4.085500940461349e-05,0.004928513857996672,120.63426076313978,2735.5592359553902,16,True,0.9999978324314119,0.9995601983375905
16,3,560,rank_5,5,1,8202,-0.23187921177598703,-0.2671105968767471,1.2705106296258624,Aheur,16.999999999972275,0.04411181027848038,"A_crit (exact, all states)",2,0.31113031231330396,-9.30948419234634e-05,16.999999999972275,-153.23187921152643,-153.2671105966272,153.2671105966272,0.00022986918043678038,0.027730098654219795,120.63426076313978,2735.5592359553902,16,True,0.9999878042565131,0.9995601983375905
16,3,560,rank_10,10,1,22,-0.1939724416855046,-0.2671105968767471,1.2705106296258624,Aheur,16.999999999972275,0.04411181027848038,"A_crit (exact, all states)",2,0.31113031231330396,-9.30948419234634e-05,16.999999999972275,-153.19397244143596,-153.2671105966272,153.2671105966272,0.00047719406274794086,0.05756595300015718,120.63426076313978,2735.5592359553902,16,True,0.9999746823981723,0.9995601983375905
16,3,560,rank_50,50,1,12290,-0.06771649523951706,-0.2671105968767471,1.2705106296258624,Aheur,16.999999999972275,0.04411181027848038,"A_crit (exact, all states)",2,0.31113031231330396,-9.30948419234634e-05,16.999999999972275,-153.06771649498998,-153.2671105966272,153.2671105966272,0.0013009581824896615,0.1569401286283982,120.63426076313978,2735.5592359553902,16,True,0.9999309774705304,0.9995601983375905
16,3,560,rank_100,100,1,12292,0.03791900471369991,-0.2671105968767471,1.2705106296258624,Aheur,16.999999999972275,0.04411181027848038,"A_crit (exact, all states)",2,0.31113031231330396,-9.30948419234634e-05,16.999999999972275,-152.96208099503676,-153.2671105966272,153.2671105966272,0.0019901830236314214,0.2400842578391269,120.63426076313978,2735.5592359553902,16,True,0.9998944105442839,0.9995601983375905
16,3,560,median,281,1,1060,0.24951710557241713,-0.2671105968767471,1.2705106296258624,Aheur,16.999999999972275,0.04411181027848038,"A_crit (exact, all states)",2,0.31113031231330396,-9.30948419234634e-05,16.999999999972275,-152.75048289417805,-153.2671105966272,153.2671105966272,0.003370766894724335,0.4066299725499344,120.63426076313978,2735.5592359553902,16,True,0.999821163462087,0.9995601983375905
16,3,560,worst_feasible,560,1,289,1.0034000327491153,-0.2671105968767471,1.2705106296258624,Aheur,16.999999999972275,0.04411181027848038,"A_crit (exact, all states)",2,0.31113031231330396,-9.30948419234634e-05,16.999999999972275,-151.99659996700134,-153.2671105966272,153.2671105966272,0.008289519027794743,1.0,120.63426076313978,2735.5592359553902,16,True,0.9995601983375905,0.9995601983375905
16,3,560,published_qaoa,1,1,16394,-0.2671105968767471,-0.2671105968767471,1.2705106296258624,Aheur,16.999999999972275,0.04411181027848038,"A_crit (exact, all states)",2,0.31113031231330396,-9.30948419234634e-05,16.999999999972275,-153.2671105966272,-153.2671105966272,153.2671105966272,0.0,0.0,120.63426076313978,2735.5592359553902,16,True,1.0,0.9995601983375905
16,3,560,optimum,1,1,16394,-0.2671105968767471,-0.2671105968767471,1.2705106296258624,Amargin,0.31113031231330396,0.04411181027848038,"A_crit (exact, all states)",2,0.31113031231330396,-9.30948419234634e-05,16.999999999972275,-3.0672834076964826,-3.0672834076964826,3.0672834076964826,0.0,0.0,2.414213101546211,65.34008592995475,16,True,1.0,0.981427284195731
16,3,560,rank_2,2,1,16402,-0.26084886763190396,-0.2671105968767471,1.2705106296258624,Amargin,0.31113031231330396,0.04411181027848038,"A_crit (exact, all states)",2,0.31113031231330396,-9.30948419234634e-05,16.999999999972275,-3.0610216784516395,-3.0672834076964826,3.0672834076964826,0.0020414576720009297,0.004928513857996672,2.414213101546211,65.34008592995475,16,True,0.999908464112778,0.981427284195731
16,3,560,rank_5,5,1,8202,-0.23187921177598703,-0.2671105968767471,1.2705106296258624,Amargin,0.31113031231330396,0.04411181027848038,"A_crit (exact, all states)",2,0.31113031231330396,-9.30948419234634e-05,16.999999999972275,-3.032052022595723,-3.0672834076964826,3.0672834076964826,0.01148618514101333,0.027730098654219795,2.414213101546211,65.34008592995475,16,True,0.9994849767584708,0.981427284195731
16,3,560,rank_10,10,1,22,-0.1939724416855046,-0.2671105968767471,1.2705106296258624,Amargin,0.31113031231330396,0.04411181027848038,"A_crit (exact, all states)",2,0.31113031231330396,-9.30948419234634e-05,16.999999999972275,-2.9941452525052403,-3.0672834076964826,3.0672834076964826,0.02384460301507286,0.05756595300015718,2.414213101546211,65.34008592995475,16,True,0.9989308439149261,0.981427284195731
16,3,560,rank_50,50,1,12290,-0.06771649523951706,-0.2671105968767471,1.2705106296258624,Amargin,0.31113031231330396,0.04411181027848038,"A_crit (exact, all states)",2,0.31113031231330396,-9.30948419234634e-05,16.999999999972275,-2.8678893060592525,-3.0672834076964826,3.0672834076964826,0.06500674216699598,0.1569401286283982,2.414213101546211,65.34008592995475,16,True,0.9970851955926994,0.981427284195731
16,3,560,rank_100,100,1,12292,0.03791900471369991,-0.2671105968767471,1.2705106296258624,Amargin,0.31113031231330396,0.04411181027848038,"A_crit (exact, all states)",2,0.31113031231330396,-9.30948419234634e-05,16.999999999972275,-2.7622538061060355,-3.0672834076964826,3.0672834076964826,0.09944617469160537,0.2400842578391269,2.414213101546211,65.34008592995475,16,True,0.995540983310075,0.981427284195731
16,3,560,median,281,1,1060,0.24951710557241713,-0.2671105968767471,1.2705106296258624,Amargin,0.31113031231330396,0.04411181027848038,"A_crit (exact, all states)",2,0.31113031231330396,-9.30948419234634e-05,16.999999999972275,-2.5506557052473187,-3.0672834076964826,3.0672834076964826,0.16843168164794708,0.4066299725499344,2.414213101546211,65.34008592995475,16,True,0.9924477770823324,0.981427284195731
16,3,560,worst_feasible,560,1,289,1.0034000327491153,-0.2671105968767471,1.2705106296258624,Amargin,0.31113031231330396,0.04411181027848038,"A_crit (exact, all states)",2,0.31113031231330396,-9.30948419234634e-05,16.999999999972275,-1.7967727780706204,-3.0672834076964826,3.0672834076964826,0.41421364143850364,1.0,2.414213101546211,65.34008592995475,16,True,0.981427284195731,0.981427284195731
16,3,560,published_qaoa,1,1,16394,-0.2671105968767471,-0.2671105968767471,1.2705106296258624,Amargin,0.31113031231330396,0.04411181027848038,"A_crit (exact, all states)",2,0.31113031231330396,-9.30948419234634e-05,16.999999999972275,-3.0672834076964826,-3.0672834076964826,3.0672834076964826,0.0,0.0,2.414213101546211,65.34008592995475,16,True,1.0,0.981427284195731
20,4,4845,optimum,1,1,278546,-0.15232144256321223,-0.15232144256321223,1.9296468975432697,1.1xAcrit,0.12626806974488836,0.11478915431353487,"A_crit (exact, all states)",3,0.4877661783330567,0.22065458145630962,20.999999999965347,-2.172610558481426,-2.172610558481426,2.172610558481426,0.0,0.0,1.1259109432132302,51.569084877627205,20,True,1.0,0.9640940450076171
20,4,4845,rank_2,2,1,262194,-0.1428670914133393,-0.15232144256321223,1.9296468975432697,1.1xAcrit,0.12626806974488836,0.11478915431353487,"A_crit (exact, all states)",3,0.4877661783330567,0.22065458145630962,20.999999999965347,-2.163156207331553,-2.172610558481426,2.172610558481426,0.0043516087653008365,0.0048995239294348245,1.1259109432132302,51.569084877627205,20,True,0.9998240779143057,0.9640940450076171
20,4,4845,rank_5,5,1,294946,-0.1320029702896517,-0.15232144256321223,1.9296468975432697,1.1xAcrit,0.12626806974488836,0.11478915431353487,"A_crit (exact, all states)",3,0.4877661783330567,0.22065458145630962,20.999999999965347,-2.1522920862078654,-2.172610558481426,2.172610558481426,0.009352100492304703,0.010529632286315703,1.1259109432132302,51.569084877627205,20,True,0.9996219234970413,0.9640940450076171
20,4,4845,rank_10,10,1,54,-0.09614319361431845,-0.15232144256321223,1.9296468975432697,1.1xAcrit,0.12626806974488836,0.11478915431353487,"A_crit (exact, all states)",3,0.4877661783330567,0.22065458145630962,20.999999999965347,-2.116432309532532,-2.172610558481426,2.172610558481426,0.02585748685128378,0.029113227409852616,1.1259109432132302,51.569084877627205,20,True,0.9989546617669389,0.9640940450076171
20,4,4845,rank_50,50,1,278564,-0.017547175664476944,-0.15232144256321223,1.9296468975432697,1.1xAcrit,0.12626806974488836,0.11478915431353487,"A_crit (exact, all states)",3,0.4877661783330567,0.22065458145630962,20.999999999965347,-2.037836291582691,-2.172610558481426,2.172610558481426,0.06203332961473661,0.0698440046571853,1.1259109432132302,51.569084877627205,20,True,0.9974921843122914,0.9640940450076171
20,4,4845,rank_100,100,1,294952,0.04777219960415946,-0.15232144256321223,1.9296468975432697,1.1xAcrit,0.12626806974488836,0.11478915431353487,"A_crit (exact, all states)",3,0.4877661783330567,0.22065458145630962,20.999999999965347,-1.9725169163140541,-2.172610558481426,2.172610558481426,0.09209825543112048,0.10369443364074585,1.1259109432132302,51.569084877627205,20,True,0.9962767523327348,0.9640940450076171
20,4,4845,rank_1000,1000,1,528404,0.3375769514161784,-0.15232144256321223,1.9296468975432697,1.1xAcrit,0.12626806974488836,0.11478915431353487,"A_crit (exact, all states)",3,0.4877661783330567,0.22065458145630962,20.999999999965347,-1.6827121645020353,-2.172610558481426,2.172610558481426,0.2254883610258303,0.25387981324619796,1.1259109432132302,51.569084877627205,20,True,0.9908842028521074,0.9640940450076171
20,4,4845,median,2423,1,360576,0.5775435325269273,-0.15232144256321223,1.9296468975432697,1.1xAcrit,0.12626806974488836,0.11478915431353487,"A_crit (exact, all states)",3,0.4877661783330567,0.22065458145630962,20.999999999965347,-1.4427455833912863,-2.172610558481426,2.172610558481426,0.3359391641732092,0.3782375811965221,1.1259109432132302,51.569084877627205,20,True,0.98641901843313,0.9640940450076171
