spec_version,run_id,n_assets,n_select,instance,instance_digest,penalty_label,penalty,a_crit,a_over_crit,a_margin,a_heur,qaoa_seed,backend,precision,p_layers,steps,optimizer,stepsize,f_star,delta_F,feasible_set_size,data_start,data_end,status,error,shots,feasible_shots,distinct_shots,best_all_index,best_all_cardinality,best_all_feasible,best_all_E,best_all_f,energy_no_offset_solver,best_shot_scorer_agrees,feasible_shot_fraction,best_feasible_index,f_best_feasible,g_F,g_off,rank_best_feasible,rank_ties,is_optimal,within_tau_main,within_tau_alt,sharpe_best_feasible,return_best_feasible,volatility_best_feasible,shots_within_tau_main,shots_optimal,sharpe_optimum,deflation_D,abs_E_star,final_probs_sum,final_P_F,final_P_opt,final_P_tau_main,final_P_tau_alt,final_expected_f,final_expected_violation,final_Q_tau_main_10,final_Q_opt_10,final_Q_tau_main_100,final_Q_opt_100,final_Q_tau_main_1000,final_Q_opt_1000,final_Q_tau_main_10000,final_Q_opt_10000,initial_probs_sum,initial_P_F,initial_P_opt,initial_P_tau_main,initial_P_tau_alt,initial_expected_f,initial_expected_violation,initial_Q_tau_main_10,initial_Q_opt_10,initial_Q_tau_main_100,initial_Q_opt_100,initial_Q_tau_main_1000,initial_Q_opt_1000,initial_Q_tau_main_10000,initial_Q_opt_10000,hamiltonian_scale,final_expectation,expectation_at_final_angles,best_expectation,best_expectation_step,best_expectation_by_50,best_expectation_by_100,objective_evaluations,gradient_evaluations,initial_angles,final_angles,optimisation_seconds,sampling_seconds,state_seconds,runtime_s,evaluation_seconds
e1-v2,N20_i06_Amargin_s42,20,4,6,dceca5e3926d,Amargin,0.5061160634903441,0.2248979235277998,2.250425684467392,0.5061160634903441,20.99999999997685,42,lightning_gpu,single,2,100,adam_0.03,0.03,0.18065296862243785,1.7981319308067993,4845,2023-08-06,2026-08-05,ok,,1000,323,800,528387,4,True,-7.785174883399684,0.3126821324458219,-7.785174883399684,True,0.323,528387,0.3126821324458219,0.07342573787905773,0.016676236084845232,81,1,False,False,False,1.5311603763149886,0.38037201700699325,0.2477676557435609,0,0,1.393105974742542,4.403016214539229,7.917204047223068,0.9999996787969303,0.3492938273711843,1.2669815987464972e-05,1.2669815987464972e-05,0.0005012555120629258,1.0656013618013243,5.571812690128208,0.00012669093652806218,0.00012669093652806218,0.001266187332539026,0.001266187332539026,0.012589971018984958,0.012589971018984958,0.11900115363055985,0.11900115363055985,0.9999976434087658,0.00962132119949033,1.5252638831952936e-06,1.5252638831952936e-06,4.033678751014236e-05,4.709708222518223,36.69970790921683,1.525253414302874e-05,1.525253414302874e-05,0.0001525148730652237,0.0001525148730652237,0.001524102420859652,0.001524102420859652,0.015136917947371042,0.015136917947371042,3.9190885340861943,-5.814413547515869,-5.814484119415283,-5.814938068389893,43,-5.814938068389893,-5.814938068389893,100,100,2.4314546363447995 1.3787772821439981 2.6973649175810768 2.1908462769412909,1.3205364678071858 0.93848711419228947 2.6166417258727011 2.0023956117115582,58.38665959890932,0.06371326744556427,0.2294374667108059,58.45037286635488,0.02002184744924307
e1-v2,N20_i06_Amargin_s43,20,4,6,dceca5e3926d,Amargin,0.5061160634903441,0.2248979235277998,2.250425684467392,0.5061160634903441,20.99999999997685,43,lightning_gpu,single,2,100,adam_0.03,0.03,0.18065296862243785,1.7981319308067993,4845,2023-08-06,2026-08-05,ok,,1000,8,998,532504,4,True,-7.698728131261268,0.39912888458423834,-7.698728131261268,True,0.008,532504,0.39912888458423834,0.12150160520411485,0.027595084661033862,269,1,False,False,False,1.3043701360215028,0.3154005871202035,0.24103632737189604,0,0,1.393105974742542,4.403016214539229,7.917204047223068,1.0000017689359129,0.009850974039295579,2.025259846050176e-06,2.025259846050176e-06,6.352895366035227e-05,4.5173847265875064,28.54467339598019,2.0252413886034937e-05,2.0252413886034937e-05,0.00020250568264479352,0.00020250568264479352,0.0020232124378134486,0.0020232124378134486,0.020048912197714874,0.020048912197714874,1.0000007943913745,0.166604856691265,5.776732359663583e-05,5.776732359663583e-05,0.0014985641719249543,4.603043549551888,35.38571484418137,0.00057752309123138,0.00057752309123138,0.005760245022283894,0.005760245022283894,0.056132036877324265,0.056132036877324265,0.438806729406227,0.438806729406227,3.9190885340861943,-1.9670047760009766,-1.9670056104660034,-1.9670047760009766,99,-1.966423749923706,-1.9670047760009766,100,100,2.0492585716432195 0.13752423515278736 0.062924802978478217 2.6364640840167701,2.1541100427615127 -0.025599313493119162 0.13914746215934853 2.7422398535599415,58.53066059574485,0.06420071423053741,0.23007071297615767,58.594861309975386,0.017628618516027927
e1-v2,N20_i06_Amargin_s44,20,4,6,dceca5e3926d,Amargin,0.5061160634903441,0.2248979235277998,2.250425684467392,0.5061160634903441,20.99999999997685,44,lightning_gpu,single,2,100,adam_0.03,0.03,0.18065296862243785,1.7981319308067993,4845,2023-08-06,2026-08-05,ok,,1000,265,906,558084,4,True,-7.801224025369699,0.2966329904758067,-7.801224025369699,True,0.265,558084,0.2966329904758067,0.06450028491587381,0.01464911364688756,60,1,False,False,False,1.4486828795901359,0.34482985425771717,0.23733962698240363,0,0,1.393105974742542,4.403016214539229,7.917204047223068,0.9999978406266276,0.2548979059502017,4.546806667349301e-05,4.546806667349301e-05,0.0014573182452295441,0.9461000145871002,3.388512609147601,0.0004545876474848498,0.0004545876474848498,0.004536588491930504,0.004536588491930504,0.04445087177674745,0.04445087177674745,0.3653559597326509,0.3653559597326509,1.0000009582492169,0.08815528138075024,2.2888223611516878e-05,2.2888223611516878e-05,0.0006476633243437391,3.3158902727422097,22.880877374033417,0.0002288586633688583,0.0002288586633688583,0.0022862311385738465,0.0022862311385738465,0.02262853126263642,0.02262853126263642,0.20457988352323198,0.20457988352323198,3.9190885340861943,-6.126874923706055,-6.126921653747559,-6.127032279968262,80,-6.093387126922607,-6.127032279968262,100,100,0.38505090477492371 0.8108861395016167 1.274766337564649 3.0447811714676671,0.86568427791076974 0.88990841036543178 1.0951802649190916 3.261654160275635,58.48489994276315,0.06360422633588314,0.3200851306319237,58.54850416909903,0.020014665089547634
e1-v2,N20_i06_Amargin_s45,20,4,6,dceca5e3926d,Amargin,0.5061160634903441,0.2248979235277998,2.250425684467392,0.5061160634903441,20.99999999997685,45,lightning_gpu,single,2,100,adam_0.03,0.03,0.18065296862243785,1.7981319308067993,4845,2023-08-06,2026-08-05,ok,,1000,57,963,598020,4,True,-7.739341453991559,0.35851556185394723,-7.739341453991558,True,0.057,598020,0.35851556185394723,0.09891520760198316,0.022465328943226375,163,1,False,False,False,0.9258472276796293,0.18812942844578995,0.20211696147190095,0,0,1.393105974742542,4.403016214539229,7.917204047223068,1.0000014396787236,0.05140229172820909,3.952883162128273e-06,3.952883162128273e-06,0.00015493758974116645,4.119439547532524,28.010572074012273,3.9528128490839975e-05,3.9528128490839975e-05,0.0003952109810370086,0.0003952109810370086,0.003945088585312839,0.003945088585312839,0.038757835679751884,0.038757835679751884,1.0000018420518995,0.04950026136782526,2.5158846256090328e-05,2.5158846256090328e-05,0.0005287222411425319,7.216230129102939,67.45853468259156,0.00025155998093229215,0.00025155998093229215,0.002512754009720619,0.002512754009720619,0.024845308621658346,0.024845308621658346,0.22243779169807276,0.22243779169807276,3.9190885340861943,-2.1370809078216553,-2.1375155448913574,-2.1370809078216553,99,-1.3360121250152588,-2.1370809078216553,100,100,1.8005430614133757 1.660303899153966 2.3990779832738145 2.5500080338093531,2.080522560772712 3.3269576168067849 2.7813927333878077 2.9770886409608002,58.41319660656154,0.06370733119547367,0.23129506781697273,58.476903937757015,0.01757913175970316
e1-v2,N20_i06_Amargin_s46,20,4,6,dceca5e3926d,Amargin,0.5061160634903441,0.2248979235277998,2.250425684467392,0.5061160634903441,20.99999999997685,46,lightning_gpu,single,2,100,adam_0.03,0.03,0.18065296862243785,1.7981319308067993,4845,2023-08-06,2026-08-05,ok,,1000,321,923,532548,4,True,-7.874245893403227,0.22361112244227854,-7.874245893403225,True,0.321,532548,0.22361112244227854,0.023890434891819037,0.005425924804212684,5,1,False,False,True,1.267408861312343,0.2634524739314299,0.207077985599432,0,0,1.393105974742542,4.403016214539229,7.917204047223068,1.000001283857057,0.3166468702474958,3.624012242653407e-05,3.624012242653407e-05,0.0013053953334747348,1.1326518136384447,3.808080617556307,0.0003623421293851292,0.0003623421293851292,0.003617518867097491,0.003617518867097491,0.0355919437935841,0.0355919437935841,0.3040015120643764,0.3040015120643764,1.0000006237453343,0.0468819422806348,1.574452471686527e-05,1.574452471686527e-05,0.00033329125744785415,7.094681155271753,60.03474517177377,0.00015743409258439645,0.00015743409258439645,0.0015732260467564707,0.0015732260467564707,0.015621349630552728,0.015621349630552728,0.14567746993877217,0.14567746993877217,3.9190885340861943,-6.027271747589111,-6.025155067443848,-6.0351362228393555,95,-2.5975286960601807,-6.0351362228393555,100,100,2.8450397427097829 0.24261512621431053 0.85630314278475539 1.9536009066557216,1.3613915753360306 0.48654360284755138 0.979423526902233 2.4989284530082432,58.792441979050636,0.06394203566014767,0.22976246662437916,58.856384014710784,0.02007293701171875
