,mu,2914.T,3382.T,3407.T,4063.T,4307.T,4502.T,4519.T,4523.T,4543.T,4568.T,4661.T,4901.T,5108.T,5401.T,5713.T,6098.T,6301.T,6367.T,6501.T,6503.T,6645.T,6702.T,6758.T,6762.T,6857.T,6861.T,6902.T,6954.T,6971.T,7011.T,7203.T,7267.T,7733.T,7751.T,7832.T,7974.T,8031.T,8035.T,8058.T,8306.T,8316.T,8411.T,8766.T,8801.T,9022.T,9201.T,9202.T,9432.T,9433.T,9984.T
6971.T,0.11024028709686166,0.010794974276626318,0.01799826460155874,0.029201713050277172,0.031934924406215343,0.017977152173914532,0.016394206934671581,0.022214968710485693,0.017206590924220545,0.029871305587069297,0.026176542188523885,0.0194943383485877,0.026699502114922249,0.027991092027399578,0.029318517382084495,0.028211453244586626,0.031364529466744097,0.030634021600215743,0.032616882700670535,0.035694907835623367,0.028290322990169668,0.035823949457537897,0.023261836448045692,0.032716461324540182,0.041775784394076663,0.03435041929652044,0.031347065043764312,0.033769905131939462,0.032612311762496404,0.048484731993421112,0.026078558580404029,0.027066968828838061,0.031465838456833775,0.030595668372297245,0.024952481017464809,0.025925088163712244,0.013439870595929845,0.027026092016343657,0.035814391899376061,0.022705177208643599,0.021622863485028485,0.020951947838195841,0.017189310769922004,0.023536028233513012,0.025545836697684326,0.019908150182867967,0.019523046779257397,0.01803176163441773,0.01262715077456166,0.012957992739168062,0.032236132061910602
7011.T,0.45407713461922938,0.017846041260347143,0.026985893648387643,0.039599960443113355,0.027720446773349571,0.0046355067331976946,0.018678925466823929,0.015509545401569055,0.011173844509740011,0.021112150760576705,0.024856832682551965,0.021901538645708023,0.016964747324429062,0.031593078008365451,0.05277273300209788,0.046957968935069344,0.023479077254819652,0.05304442260020957,0.025444693142598927,0.047595152294284682,0.033490027138072538,0.022675622460132206,0.015119946840068496,0.021762285774730751,0.024484598849690863,0.015528697725635645,0.016205846837783006,0.038739757799659033,0.029359693222219527,0.026078558580404029,0.10204586320235774,0.035471309085570044,0.041110249869158316,0.023483601389532406,0.030378138760385774,0.017409950092925813,0.0084064801649111308,0.048994452362658203,0.016479285687580784,0.043353966878805432,0.03770957100736446,0.0368952968592079,0.032814327184084051,0.037223544176028918,0.040898767356285941,0.033967882515157137,0.039144740704325089,0.035683134387794482,0.017761596381888102,0.013572215144217028,0.032054188200884411
7203.T,0.26964134391543293,0.014396475844135866,0.020205931970156018,0.031895483740295993,0.032034000209626996,0.017743797816766257,0.015461284929566523,0.02044798308430356,0.015306900189822226,0.024785224851938389,0.024352039934112168,0.021055950289548046,0.026957006848543377,0.034385089737697903,0.038407910945569751,0.03255467162820213,0.038477016529730464,0.038104987673043808,0.032718321444875804,0.038689153706606819,0.028454597353776149,0.031699931759442725,0.023582977452489079,0.037533399601837339,0.036096010331939564,0.030952137294342319,0.029203832071438621,0.054775702698663421,0.030915916140623546,0.027066968828838061,0.035471309085570044,0.063406730808541006,0.043524185226095621,0.02849931462675518,0.022579299433919241,0.022656780257177381,0.01534212222488841,0.035674659752538772,0.030772948760587577,0.029229506805962913,0.030517785014285818,0.027394320832016698,0.025322020360739491,0.028696878536271848,0.034371362434765115,0.020982648387695264,0.027228140384956027,0.025490702321858554,0.01515107562630979,0.014370489416067247,0.038903134979978639
7267.T,0.22639673078931882,0.018278861226214756,0.02767202412296909,0.040954111964342961,0.032514604207427432,0.014810496462617338,0.01734604934004453,0.018483263271264011,0.010580960776712492,0.027291067605946431,0.022987993480104708,0.020564678552241727,0.026048608242513059,0.037854209162384467,0.048402194132183995,0.037711384724498677,0.035228341159660025,0.043286659363897154,0.032308295332317979,0.043338801545222141,0.031505166490678846,0.032278171707713653,0.020038722789147978,0.034362342262695793,0.036633148553687697,0.03186832489597112,0.029167356528498639,0.052077356392823203,0.036250061204921302,0.031465838456833775,0.041110249869158316,0.043524185226095621,0.074644789890719598,0.033539357706954286,0.028054675714114189,0.022346733582391462,0.0098208952425173062,0.039432248462249533,0.028791983071868633,0.032566582280311868,0.032821612595236117,0.031499329601726668,0.028419015022092802,0.032757990492149398,0.04193828014179804,0.02490814707272895,0.028312464334623748,0.027535169030398616,0.01728400784757449,0.016139588175173695,0.04004948791477745
7733.T,0.12334681915853109,0.012549332594111059,0.020730798537171774,0.025603536987414729,0.036877478417268281,0.029149219065000335,0.018044443282542403,0.030636854978072146,0.02432078978545401,0.052540514506554364,0.040659790972126492,0.020939466369263401,0.03293905503850833,0.027419484780933388,0.025867832453053841,0.026018170903804171,0.048170112364555193,0.03063175838308875,0.042095924157806969,0.036611151615012646,0.025613784326276489,0.040871190581348603,0.033864875346457199,0.041977493516333952,0.043177689056448143,0.039444858040365467,0.040873079295423644,0.041563785581953797,0.039959941620985234,0.030595668372297245,0.023483601389532406,0.02849931462675518,0.033539357706954286,0.11840378155803129,0.020082793223902429,0.038215197695145156,0.020493168820915099,0.028054210788005889,0.038129509289402432,0.024770600980568557,0.016153412375043797,0.015286907339403188,0.012119577827895424,0.017129711484268458,0.029239796214263564,0.018411017788920334,0.017552905397545067,0.017485474887171965,0.012587307622620229,0.013563176203307341,0.051006242125869676
7751.T,0.31550704147998621,0.013920209885559627,0.021560174768595591,0.025812220623937676,0.019361633533412817,0.0049876067350696253,0.014133071741118644,0.013838217501295901,0.01530553872391008,0.019536316698089511,0.015765102379601274,0.014428276036737251,0.021041711677995255,0.024299946684213213,0.030738423111467145,0.019858178062227966,0.019839806470246558,0.026287246455042268,0.018257968768098536,0.033438364773340126,0.022231307940070461,0.020812107380677406,0.014129815149575118,0.0226263087314807,0.022453128289374687,0.018454783339624147,0.020448722493717993,0.027538706048036016,0.02468216756820539,0.024952481017464809,0.030378138760385774,0.022579299433919241,0.028054675714114189,0.020082793223902429,0.067404284318564739,0.015108966373063352,0.0091284080310231729,0.026229994923885527,0.021697821505666088,0.021930462712693485,0.020794900256505593,0.019969541831705444,0.018400627619906098,0.023806413094269056,0.027362687697733701,0.021639845933168152,0.0272055341861226,0.02423669174882041,0.013214225529989319,0.016455691691215611,0.021729569387915058
7832.T,0.20218622391603247,0.0088180823172693355,0.012770726062401065,0.019804885854133904,0.031276490370799916,0.034383360282354919,0.012458218819692633,0.030770374845113187,0.016363167488211181,0.037448993813817555,0.033099350032325836,0.023941143285850959,0.025361278311276689,0.017803347575956537,0.01486317497971224,0.027649026659540769,0.039254925133679869,0.021969679443483787,0.035683507145899955,0.021765729402394181,0.020096062456958049,0.038320750896989129,0.033136170791244306,0.036164876634787534,0.032753296196410771,0.034750850061975612,0.035659016186288459,0.026322584972454526,0.030205395997250445,0.025925088163712244,0.017409950092925813,0.022656780257177381,0.022346733582391462,0.038215197695145156,0.015108966373063352,0.078459001243020784,0.02597751764249636,0.020488082552030794,0.037427303924906223,0.019277478533040023,0.011584831671560597,0.010936145071923739,0.0094050691891505722,0.015119435348661472,0.018768477221709393,0.0074773901605617423,0.0025104128239439366,0.0075031916918116099,0.01497262575335657,0.014749101842236942,0.039361763206865283
7974.T,0.14922828610894753,0.0052778521641162479,0.0080916541633772304,0.0098183129704029221,0.019967149727835067,0.023817751845850863,0.010913467388188011,0.021492557682138414,0.017964258486812122,0.017672683180814976,0.017012409624903951,0.015603182919945256,0.017138771857781253,0.011448853669656131,0.0083584621880248254,0.016865576367022392,0.019066269497473535,0.012228129394440361,0.023078050324584785,0.016734489969225091,0.01101017883861616,0.023219789282968549,0.026546458040875479,0.029738636889794622,0.02224480602063603,0.019369716890395818,0.025516215405501346,0.016214809944154671,0.017650579125620961,0.013439870595929845,0.0084064801649111308,0.01534212222488841,0.0098208952425173062,0.020493168820915099,0.0091284080310231729,0.02597751764249636,0.070270870369075006,0.01534591800577461,0.02429808841992415,0.014671586309438852,0.0083420785920450113,0.0069945853706696011,0.0063099865346507855,0.0057890795046156808,0.0093938381368659351,0.0056513894475066296,0.0055792131413347447,0.0053845767336472682,0.0089148060612666211,0.0087440679186446772,0.030650934896035813
8031.T,0.49515348763293154,0.019070158034101767,0.026435515422889695,0.036198668493854003,0.034536276181714044,0.014832504043196868,0.01729069609218141,0.020812553794833565,0.013266526148860808,0.025686153387303418,0.025816583244939264,0.021059756144306219,0.024231209803519123,0.031504553974903406,0.054354295992093536,0.054626742474348601,0.035725517361359219,0.049368532904890426,0.032721115159258268,0.044771949910462079,0.031170437796092423,0.031719908055508589,0.025805708233799254,0.031585920325542895,0.031412310373146436,0.032192183366803177,0.028237150252956558,0.041912603846087713,0.032824978329170973,0.027026092016343657,0.048994452362658203,0.035674659752538772,0.039432248462249533,0.028054210788005889,0.026229994923885527,0.020488082552030794,0.01534591800577461,0.085544466443179062,0.031619592119146125,0.060439998428666986,0.035899842062789802,0.033425082413117584,0.028741981531841484,0.031918634473863554,0.036893184082984871,0.026648288196176033,0.029481896887954159,0.027562665665428431,0.013301083902332849,0.011428830384107804,0.036289645925745413
8035.T,0.36019416186179887,0.0082704736749236087,0.012215840404753181,0.02384753218741642,0.061171915485130908,0.043058871399548414,0.011095453974967357,0.030626930190453802,0.0180280070526222,0.036974805103143701,0.028620183941350311,0.023877332906456689,0.038292398843778656,0.027687361912065899,0.028385699053405728,0.036324455388730005,0.052888670041017202,0.03116365054364104,0.048890823749111439,0.036246927877668061,0.028898430583324711,0.056320348044305919,0.042410799218153591,0.056337473948541987,0.067591186433797842,0.11232860544370961,0.056767913615905816,0.04410782582605114,0.047379702911374652,0.035814391899376061,0.016479285687580784,0.030772948760587577,0.028791983071868633,0.038129509289402432,0.021697821505666088,0.037427303924906223,0.02429808841992415,0.031619592119146125,0.12862302675117129,0.027109288914687769,0.015755229272663162,0.013603495813269693,0.0096885896890380914,0.015583655779519581,0.016763277144038212,0.0088487754660277595,0.0095680658821496994,0.0087799251826687422,0.006963643751372893,0.010914778247705209,0.060360097837849715
8058.T,0.48228424727970592,0.01642220237870869,0.021920325385595973,0.028954358893238368,0.02807751419646675,0.013127064944334584,0.014339074151848241,0.017658451130511822,0.01077905074598254,0.023026727409199407,0.018516673854473597,0.020260519650250067,0.020929615049306884,0.02631315472896624,0.043113853439713752,0.043032136861468548,0.02718851739007255,0.038871695801093967,0.028942418285874072,0.036925840870686469,0.026145887691703153,0.025191847365130936,0.020934318331280132,0.027515125118338587,0.027325124919065066,0.026628526133175009,0.021909308889189058,0.035767696244722376,0.026537090929882594,0.022705177208643599,0.043353966878805432,0.029229506805962913,0.032566582280311868,0.024770600980568557,0.021930462712693485,0.019277478533040023,0.014671586309438852,0.060439998428666986,0.027109288914687769,0.065350757903697335,0.029807927432218825,0.02647616032847434,0.023928685935831567,0.02667711403115041,0.029512821058696504,0.022796076188677631,0.025547060225170212,0.024637717348336936,0.01125771978983915,0.0092070406012994908,0.03270747097521931
8306.T,0.42819423721517852,0.015782695307997197,0.026713578471928165,0.029028484653990206,0.02166171548429123,0.007090951058433723,0.013825878897260535,0.01126231314067948,0.0062354732956004391,0.014411567332627866,0.015269321106093262,0.014459055972355486,0.016976747902074041,0.027395627261448001,0.042168075230013279,0.033665201849038449,0.02453713717067087,0.037066515903154157,0.021457827056160898,0.034472451055796521,0.026327332431914596,0.017897243848985202,0.014486368394111125,0.021656841316123603,0.020385643606773935,0.015009392318410792,0.014780278323026962,0.031808872040514281,0.025500358541224611,0.021622863485028485,0.03770957100736446,0.030517785014285818,0.032821612595236117,0.016153412375043797,0.020794900256505593,0.011584831671560597,0.0083420785920450113,0.035899842062789802,0.015755229272663162,0.029807927432218825,0.064716861448940316,0.052188330421914252,0.046253560135397012,0.03745085604896458,0.02884131984435306,0.022072377225909375,0.033333433025609344,0.030667549386756504,0.015374932851573672,0.013818930863340418,0.024741710555665236
8316.T,0.36333687398390435,0.015794515822842855,0.026749301527152682,0.028688357359628137,0.020717588702268194,0.0070078358417407279,0.013734564380882624,0.010570659605997968,0.0088986744790327567,0.014423817126825923,0.016461378136356366,0.015153815046584685,0.013830791240488929,0.026375776155852172,0.041613466825931991,0.031046000300066372,0.022252605316554867,0.035451055464520508,0.020687423011079377,0.032670372121364311,0.025777221832199691,0.017562752429440935,0.012248686489694419,0.018777897330400913,0.017909478114959989,0.013996720799447037,0.015160217269714758,0.029536499580387909,0.02425969062150439,0.020951947838195841,0.0368952968592079,0.027394320832016698,0.031499329601726668,0.015286907339403188,0.019969541831705444,0.010936145071923739,0.0069945853706696011,0.033425082413117584,0.013603495813269693,0.02647616032847434,0.052188330421914252,0.053940752385833936,0.042871734355515473,0.033608549356413088,0.027713892404983131,0.021804980634507969,0.031684154823265712,0.027881039198941734,0.015624234072278181,0.012731665781446671,0.022355793621116438
8411.T,0.27222563682529588,0.014355029962567581,0.02203370393490894,0.02429490861422522,0.0167952562632082,0.0058957383395922469,0.01262155876604836,0.01037299202799865,0.0087306342442699594,0.011583904670758838,0.012501953950120005,0.014978363034884572,0.012288171705213003,0.023501572501590868,0.034597287827783235,0.026228874979699082,0.021054868240143951,0.030650030521367291,0.016814456707491741,0.030200418653844818,0.021535997122518989,0.014180511549042915,0.010854850598577713,0.017317929670942644,0.014496182005427681,0.011387436240119413,0.013039407969729513,0.025413838993739696,0.019816880999207011,0.017189310769922004,0.032814327184084051,0.025322020360739491,0.028419015022092802,0.012119577827895424,0.018400627619906098,0.0094050691891505722,0.0063099865346507855,0.028741981531841484,0.0096885896890380914,0.023928685935831567,0.046253560135397012,0.042871734355515473,0.046101890091375546,0.031871809143987073,0.026374569617744148,0.021487123296650659,0.029100186205287707,0.026924663560379685,0.015254756754190574,0.012416003590427861,0.01860014698677567
8766.T,0.31039030074934809,0.015298846052929587,0.022474231156653819,0.028003885572547814,0.021874471162777253,0.014109301540257491,0.016225075370171947,0.018266949508985157,0.0085078249497562847,0.019633825311213018,0.019491847978722755,0.021079201623475752,0.017740596655175935,0.029245869401406388,0.037622647855858483,0.026917987677272145,0.023451080868305874,0.032445874779789129,0.026292029654632173,0.035393985822602232,0.027039477224850963,0.022405962978260051,0.014421997178371462,0.019641348001364262,0.021166028588241226,0.018040977268162471,0.016674461940652693,0.032449994005522398,0.025359628649727888,0.023536028233513012,0.037223544176028918,0.028696878536271848,0.032757990492149398,0.017129711484268458,0.023806413094269056,0.015119435348661472,0.0057890795046156808,0.031918634473863554,0.015583655779519581,0.02667711403115041,0.03745085604896458,0.033608549356413088,0.031871809143987073,0.067870627757834132,0.03524331094366006,0.02520691848884786,0.031730683430832088,0.028054919634832358,0.017231560231320234,0.017193716635412293,0.022457771367068578
8801.T,0.23533891640336965,0.018680963802590728,0.029157174864330972,0.034807321340532188,0.023845209402145229,0.014307065219682507,0.018938399519268383,0.020022634188164672,0.020297714587064815,0.025075685323542183,0.027687466392216867,0.031802603621787599,0.017784962280231704,0.030159019710505362,0.042486686243044129,0.031373293979994221,0.036643283347374163,0.036808417660391272,0.025359209626139693,0.040162977266250628,0.027730934964136526,0.024312397820749971,0.021077755021794944,0.025584612975217393,0.023616431825491016,0.01954401686581813,0.022556722675774545,0.036338751061962916,0.030364294212970714,0.025545836697684326,0.040898767356285941,0.034371362434765115,0.04193828014179804,0.029239796214263564,0.027362687697733701,0.018768477221709393,0.0093938381368659351,0.036893184082984871,0.016763277144038212,0.029512821058696504,0.02884131984435306,0.027713892404983131,0.026374569617744148,0.03524331094366006,0.081278557264969103,0.041732298106663138,0.048863027659178944,0.042911542684919549,0.017986306328397247,0.016965604693331911,0.029584528808325971
9022.T,0.13341261288553877,0.011398752733287087,0.024567315690882462,0.024331467763863641,0.013443530044834111,0.0063875832672154525,0.016145951821583217,0.015080262421661026,0.020107972424583065,0.019577639422103398,0.01978500167073162,0.039051264398998704,0.011970971825039544,0.025065138641018548,0.034264266909886806,0.016477418239614232,0.028784740875796262,0.024009993421566036,0.015604183835897746,0.032985741787465911,0.020640106460776235,0.016528848522974249,0.014227108474962117,0.013884764647308664,0.017067593203747136,0.010398340477989532,0.014613735320316314,0.022182592352406067,0.01621929324265569,0.019908150182867967,0.033967882515157137,0.020982648387695264,0.02490814707272895,0.018411017788920334,0.021639845933168152,0.0074773901605617423,0.0056513894475066296,0.026648288196176033,0.0088487754660277595,0.022796076188677631,0.022072377225909375,0.021804980634507969,0.021487123296650659,0.02520691848884786,0.041732298106663138,0.069813816512381693,0.06396476835189846,0.057713767083406052,0.011490236189873437,0.010544256977041274,0.018184103263197991
9201.T,0.24416476862664652,0.014089098852523177,0.02606453256297972,0.026894647298315231,0.015395538348233527,0.0013214408404739126,0.016302576946900654,0.013294777720884478,0.023702617763589562,0.014992463815520633,0.017989956948469624,0.041880275429448444,0.013393050397735116,0.0308629286685492,0.050229399728410014,0.023073718535970626,0.034151333587565114,0.031008262710685047,0.016389794480192947,0.04149641608749588,0.022524286405100197,0.013374486938981049,0.013932627634369192,0.020819797545465993,0.019817598288514399,0.014531734591996547,0.008077661398894655,0.029954654712705687,0.022202845654355916,0.019523046779257397,0.039144740704325089,0.027228140384956027,0.028312464334623748,0.017552905397545067,0.0272055341861226,0.0025104128239439366,0.0055792131413347447,0.029481896887954159,0.0095680658821496994,0.025547060225170212,0.033333433025609344,0.031684154823265712,0.029100186205287707,0.031730683430832088,0.048863027659178944,0.06396476835189846,0.12007786621741007,0.091420068614677524,0.011639979811223557,0.0091563845057779977,0.02741601592852809
9202.T,0.17578677980660176,0.013196678780695581,0.024445954990727662,0.023132460908036702,0.013683068828069096,0.0055653448195414536,0.016530621762707899,0.015436609273055199,0.019459594137111371,0.014967111157585892,0.018065106369848403,0.037888339241818746,0.012162243444893771,0.027833388562249883,0.043953916481827206,0.020445408922460301,0.032904822335810345,0.027961883200667382,0.015206080608761609,0.037368427761524527,0.020042539261315235,0.012323960840685677,0.014329445994825328,0.017834211144067923,0.018929754438956455,0.013349742308047058,0.012060813113219384,0.026000407216251062,0.018878317981228215,0.01803176163441773,0.035683134387794482,0.025490702321858554,0.027535169030398616,0.017485474887171965,0.02423669174882041,0.0075031916918116099,0.0053845767336472682,0.027562665665428431,0.0087799251826687422,0.024637717348336936,0.030667549386756504,0.027881039198941734,0.026924663560379685,0.028054919634832358,0.042911542684919549,0.057713767083406052,0.091420068614677524,0.093680341716783494,0.010807089077502247,0.0092271186431965042,0.028205067650045657
9432.T,0.20977231130227225,0.011827114426819173,0.018086852504627642,0.015175000847553317,0.010939428269829849,0.0087786371409800581,0.013091147702110072,0.013358395577435313,0.0096639462201443,0.011846283783644345,0.019304776786803583,0.012675197751153494,0.0104533524305937,0.014535270947550584,0.018250891909650051,0.012671056514187281,0.013835067077362363,0.016965570958294519,0.015521729075525601,0.016562677711136418,0.015354672531455203,0.012815313815359899,0.012886650513402705,0.014758779706379675,0.011006525560215145,0.0066265100674686257,0.013129904772004484,0.017708960773693654,0.014566740227892472,0.01262715077456166,0.017761596381888102,0.01515107562630979,0.01728400784757449,0.012587307622620229,0.013214225529989319,0.01497262575335657,0.0089148060612666211,0.013301083902332849,0.006963643751372893,0.01125771978983915,0.015374932851573672,0.015624234072278181,0.015254756754190574,0.017231560231320234,0.017986306328397247,0.011490236189873437,0.011639979811223557,0.010807089077502247,0.034996982121551848,0.024221061935894812,0.015915323269322469
9433.T,0.13203269097355666,0.0097302580297921014,0.015970721324561135,0.011541290719016835,0.0095514925843219033,0.0065466713358585359,0.011059612119774969,0.013828242268868375,0.010206313244489545,0.014473920346290182,0.018512051843347629,0.012793667703139507,0.012856924063457589,0.014761053069713606,0.014117552553720063,0.0085352663597357097,0.013535686516045385,0.014410782524754319,0.015685227535432424,0.015699843805744865,0.013083138102697204,0.012396217436793712,0.013366725211523399,0.013196426419248888,0.013760437505105846,0.0090785907461686677,0.012253439817534744,0.014964411767742951,0.01611743409758825,0.012957992739168062,0.013572215144217028,0.014370489416067247,0.016139588175173695,0.013563176203307341,0.016455691691215611,0.014749101842236942,0.0087440679186446772,0.011428830384107804,0.010914778247705209,0.0092070406012994908,0.013818930863340418,0.012731665781446671,0.012416003590427861,0.017193716635412293,0.016965604693331911,0.010544256977041274,0.0091563845057779977,0.0092271186431965042,0.024221061935894812,0.03748992636692413,0.017740039075048522
9984.T,0.1104802946549502,0.012981761829799278,0.022189431822188042,0.028273505659141222,0.043018446313025496,0.036847127730610787,0.022198437206333573,0.032758581657255217,0.028784747810404597,0.03870326522460215,0.042478612158590112,0.025476205476065453,0.035807020922752904,0.028994719511267492,0.034404191748765064,0.045380325463533842,0.060804242295209303,0.035344203227704041,0.04367432398945964,0.044260980357014666,0.033327314286982941,0.048177545865971283,0.045856311068141802,0.055080083266701253,0.060197634868116849,0.064851611581102031,0.050309459800228787,0.045160243181848615,0.043332777476255344,0.032236132061910602,0.032054188200884411,0.038903134979978639,0.04004948791477745,0.051006242125869676,0.021729569387915058,0.039361763206865283,0.030650934896035813,0.036289645925745413,0.060360097837849715,0.03270747097521931,0.024741710555665236,0.022355793621116438,0.01860014698677567,0.022457771367068578,0.029584528808325971,0.018184103263197991,0.02741601592852809,0.028205067650045657,0.015915323269322469,0.017740039075048522,0.16723827475856051
